NUID,SATREAD,SATMATH,ACTCUM,CARNIGIE,AVGSALMALE,AVGSALWOM,AVGSALTOT,HOUSE,HDEM,HREP,SENATE,SDEM,SREP,PERNWHT,STUFACR,TUITINS,FEEINS,TUITOUT,FEEOUT,FOOTBALL,TUITPER,SLCTVTY,APPEAL,RSRCHPSTU,HIGHBP,CHGENROL,FRACDEGRE,RETPCNT
6895,500,540,23,22,5037,4745,4919,NA,NA,NA,NA,NA,NA,0.315946349,12,17400,410,17400,410,NA,0.301310357,0.362869198,0.320930233,0,NA,1.055031447,0.17585693,52
122,NA,NA,NA,30,3499,4064,3763,NA,NA,NA,NA,NA,NA,0.324420677,5,19356,1324,19356,1324,NA,0.940804973,1,0.582278481,0,38.6,0.977351916,0.221033868,NA
5820,620,620,29,15,10128,8355,9361,NA,NA,NA,NA,NA,NA,0.254189061,13,10542,202,24848,202,0.615,0.212334665,0.716881776,0.402851793,6249.249131,38.6,1.000711856,0.192262093,79
3396,590,570,26,18,7626,6399,7106,NA,NA,NA,NA,NA,NA,0.214457644,15,6552,1056,19656,1056,0.273,0.365589605,0.906032007,0.332427536,175.6019877,NA,1.029578703,0.174392422,72
2949,595,580,26,18,8244,6953,7565,NA,NA,NA,NA,NA,NA,0.171359055,19,8736,384,17472,384,NA,0.476232032,0.918886035,0.333382375,113.9497161,NA,0.981408835,0.178832117,69
7695,NA,600,23,17,7261,6796,6942,NA,NA,NA,NA,NA,NA,0.373560937,14,24000,0,24000,0,NA,0.831743468,0.501021103,0.266304348,70.05795951,38.6,0.993688363,0.242159587,78
3534,490,510,24,20,6337,6068,6204,NA,NA,NA,NA,NA,NA,0.244433449,16,27268,1400,27268,1400,0.917,0.631796411,0.883082952,0.204142012,0,NA,1.05480167,0.172191984,66
5272,NA,NA,NA,21,7520,7010,7300,NA,NA,NA,NA,NA,NA,0.196097561,11,32970,1400,32970,1400,NA,0.470792874,0.926527958,0.218245614,36.83121951,34.9,0.93778591,0.189268293,85
3844,580,570,26,18,7730,6562,7129,NA,NA,NA,NA,NA,NA,0.24326104,18,9482,0,24132,0,0.857,0.408899306,0.926984481,0.375888233,345.3033458,NA,0.999876553,0.16473929,72
8127,590,610,28,21,7437,4304,6228,0.526,-0.216,0.697,0.444,0.019,0.609,0.300455235,8,33430,0,33430,0,NA,0.337379406,0.670682731,0.313373253,0,42.1,0.915277778,0.235204856,74
6168,490,500,20,21,6721,5829,6262,0.526,-0.216,0.697,0.444,0.019,0.609,0.996872557,12,15038,1214,15038,1214,NA,0.317013479,0.476056338,0.135184342,0,39.3,0.992242048,0.150117279,75
1310,465,490,20,19,6593,5542,6109,0.526,-0.216,0.697,0.444,0.019,0.609,0.976911431,20,5276,1787,5276,10946,0.75,0.232006681,0.382254464,0.459854015,178.1300151,NA,0.919596241,0.161241484,69
465,500,560,22,21,5660,5322,5455,0.526,-0.216,0.697,0.444,0.019,0.609,0.292540074,20,4851,1307,4851,8299,NA,0.388907291,0.677928916,0.328802589,7.09001233,NA,1.149539334,0.100184957,66
4756,620,640,28,15,10280,7910,9447,0.526,-0.216,0.697,0.444,0.019,0.609,0.291945202,23,7552,2162,7552,19325,0.75,0.264696435,0.773423604,0.417210682,8272.044096,40.2,1.01571111,0.192511766,85
3306,520,500,24,19,6728,5716,6237,0.526,-0.216,0.697,0.444,0.019,0.609,0.444659443,20,5630,1273,5630,14427,NA,0.384909934,0.755451713,0.736082474,123.2676084,42.1,1.000387147,0.120936533,65
7315,600,630,27,16,7865,6686,7420,0.526,-0.216,0.697,0.444,0.019,0.609,0.320082562,23,6400,2454,23398,2454,0.692,0.382705805,0.638444653,0.481827112,1546.195016,NA,1.021633864,0.138674413,80
7997,620,610,28,18,8842,7787,8342,0.526,-0.216,0.697,0.444,0.019,0.609,0.451251781,12,36214,1366,36214,1366,NA,0.637991528,0.903091061,0.205673759,234.7984938,39.3,0.919520868,0.227763078,77
2432,530,580,24,18,7088,6068,6608,0.526,-0.216,0.697,0.444,0.019,0.609,0.303955881,20,5147,2142,16222,2142,0.909,0.404558231,0.820453031,0.584246853,329.4229505,40.9,0.992317407,0.155902004,67
6182,600,630,24,16,8158,6595,7591,0.526,-0.216,0.697,0.444,0.019,0.609,0.456070288,20,7150,854,20967,854,NA,0.40324397,0.576551373,0.406704896,1435.620075,39.3,0.988681232,0.169506567,62
3571,558,660,25,18,7299,6969,7120,0.526,-0.216,0.697,0.444,0.019,0.609,0.355886333,21,5484,2174,17584,2174,0.154,0.372469345,0.876499854,0.434390651,519.5638597,NA,0.970110068,0.151243885,76
3220,550,550,24,18,6312,6112,6197,0.526,-0.216,0.697,0.444,0.019,0.609,0.408996477,20,5180,2296,15968,2296,0.364,0.43592345,0.839678118,0.469222263,42.1427152,NA,0.994788391,0.149399332,72
216,NA,NA,NA,20,5268,5855,5636,0.526,-0.216,0.697,0.444,0.019,0.609,0.509939499,10,10310,1200,10310,1200,NA,0.787505482,1,0.866666667,0,39.3,0.988044406,0.157303371,63
5456,NA,NA,23,26,6475,6686,6628,0.526,-0.216,0.697,0.444,0.019,0.609,0.370317003,10,10387,1052,10387,1052,NA,0.668487395,0.52715655,0.56969697,269.9860711,40.2,0.937415579,0.191162344,68
6466,495,510,21,18,6885,5825,6355,0.526,-0.216,0.697,0.444,0.019,0.609,0.969379639,24,4973,2373,4973,12723,NA,0.209161072,0.785628743,0.619410569,1135.346633,40.2,0.940648379,0.127120891,65
233,390,480,18,19,4447,3368,3952,0.526,-0.216,0.697,0.444,0.019,0.609,0.972841901,15,4483,1344,4483,1344,0.545,0.233010367,0.21448468,0.548051948,77.40931135,39.3,0.965355805,0.16133204,64
1826,590,590,25,16,9035,6969,8105,0.526,-0.216,0.697,0.444,0.019,0.609,0.324074549,23,5407,2849,19135,2849,0.333,0.378487073,0.552720932,0.527810061,2473.017508,37,1.035129677,0.15859732,76
5925,710,700,32,15,12094,9454,10993,0.526,-0.216,0.697,0.444,0.019,0.609,0.366604478,9,45758,3880,45758,3880,0.25,0.3514656,0.304985337,0.21466034,9714.982778,39.3,0.951847551,0.283653846,92
6748,550,560,26,21,8493,8239,8372,0.526,-0.216,0.697,0.444,0.019,0.609,0.924865832,14,19800,2669,19800,2669,NA,0.477601136,0.657520116,0.214621901,2413.474061,39.3,0.959656652,0.168157424,74
8206,NA,NA,NA,21,7881,6821,7503,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.312348668,10,41535,549,41535,549,NA,0.599914303,0.755,0.268211921,0,NA,0.936507937,0.198547215,81
4727,NA,NA,NA,21,11220,10475,10873,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.275520833,10,48435,0,48435,0,0.25,0.71512857,0.217837551,0.419983753,787.6583333,NA,1.002087683,0.252083333,95
1073,NA,NA,NA,21,11724,11022,11367,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.358247423,9,47744,468,47744,468,0.25,0.164535654,0.148748159,0.495049505,1421.649485,NA,0.98828324,0.244329897,97
1251,730,580,NA,9,6542,6454,6460,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.030534351,5,8860,1958,8860,1958,NA,0.517112777,0.25,1,0,NA,0.97761194,0.358778626,100
4073,720,740,32,21,12316,11076,11758,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.39197225,10,47060,2060,47060,2060,0.125,0.428447614,0.225207428,0.297076023,891.4767096,NA,0.989700834,0.243310208,93
6999,NA,NA,NA,22,7116,6572,6797,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.16695279,14,8352,865,17440,865,NA,0.295472064,0.833952912,0.332838039,290.1287554,NA,0.943319838,0.174678112,75
7758,480,500,19,22,7025,6329,6729,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.347386172,15,6600,975,6600,975,NA,0.290318597,0.893023256,0.645833333,12.36649803,NA,1.111875,0.106801574,70
2719,600,610,28,16,9634,8154,9128,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.239597943,16,8370,2240,26640,2240,0.273,0.261374746,0.912078957,0.203216519,5110.254013,NA,0.997978227,0.157550257,76
5266,580,590,29,18,8660,7604,8077,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.510365442,13,33540,1220,33540,1220,NA,0.744456602,0.851449275,0.166489362,605.5089191,NA,1.071494989,0.141355703,75
701,NA,NA,NA,30,5404,5849,5602,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.193482688,10,31560,680,31560,680,NA,0.64974233,0.98053528,0.29280397,0,28.4,1.113378685,0.193482688,65
3189,540,540,26,19,6050,5994,6024,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.38959854,12,32620,0,32620,0,NA,0.636843854,0.776258993,0.259499537,0,NA,0.878381086,0.126140511,86
1424,550,550,25,18,9380,7999,8703,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.257737708,16,6578,1218,17290,1218,NA,0.321677989,0.877718989,0.236101808,787.7126127,28.4,0.938830716,0.178548192,64
7434,NA,NA,NA,22,6671,5569,6038,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.079069767,12,25600,1200,25600,1200,NA,0.595555788,0.909747292,0.261904762,0,NA,1.12369338,0.178294574,66
7015,550,530,23,18,11247,9741,10575,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.604685408,15,6480,1846,17898,1846,NA,0.469088365,0.526706231,0.397183099,829.5116466,39.3,0.992031873,0.205756359,71
2717,490,470,20,17,8726,7966,8339,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.963766984,16,5217,2440,15700,2440,0.75,0.214840946,0.574691127,0.385016287,101.0996408,NA,1.01489935,0.179290957,72
1807,570,600,26,27,7226,7019,7177,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.524559778,12,22788,720,22788,720,NA,0.715887677,0.974860335,0.23782235,0,NA,1.006529851,0.242817424,87
4613,470,460,21,22,5504,5415,5462,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.879095164,7,21190,1600,21190,1600,NA,0.335172129,0.330909091,0.314285714,0,NA,0.89275766,0.229329173,69
4119,470,500,20,20,7571,7233,7395,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.978734576,13,4294,3052,9818,3052,NA,0.043168686,0.371884123,0.155797101,0,39.3,0.928571429,0.128905224,69
3584,530,530,22,18,7351,6743,7099,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.395683453,16,6214,2274,18314,2274,0.6,0.235295075,0.634551495,0.375755135,54.34363998,NA,1.028009441,0.195009949,76
4614,NA,NA,NA,21,8088,7624,7811,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.498438042,11,41400,780,41400,780,NA,0.572902243,0.770693512,0.141146589,46.34050677,39.3,0.990374699,0.166955918,82
5760,NA,NA,NA,19,7478,7359,7409,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.348749052,11,34630,520,34630,520,NA,0.524905766,0.78606357,0.200622084,0,NA,0.999621069,0.240333586,75
2101,750,780,34,15,12135,9404,10951,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.52834031,10,48710,0,48710,0,0.917,0.101399683,0.141202795,0.380316931,52045.48026,39.3,1.037725512,0.297922088,97
2760,NA,NA,NA,18,10638,8582,9571,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.248699112,11,43800,1400,43800,1400,NA,0.613113194,0.609288238,0.12226299,204.5509642,39.3,1.017281644,0.245944291,86
4202,640,670,29,16,10841,8652,9816,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.548697933,19,8044,2962,20808,2962,NA,0.248869723,0.594223351,0.246833439,4456.106849,39.3,1.013286368,0.212782826,86
3308,690,730,NA,15,13332,10681,12375,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.505763121,17,8152,1844,29300,1844,NA,0.239790862,0.448758529,0.310266458,10621.55379,NA,1.00076591,0.24648067,95
1973,650,630,NA,30,8114,8025,8068,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.486079759,9,42280,1590,42280,1590,NA,0.710157779,0.473546359,0.227323009,0,39.3,1.009878419,0.235139202,88
574,470,460,18,20,8172,7450,7856,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.838857619,15,5005,2620,14067,2620,NA,0.110969157,0.490550421,0.286839145,2515.650198,NA,0.977184763,0.150510736,68
8130,480,490,19,17,9032,8550,8826,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.966583423,15,5060,2448,14734,2448,0.4,0.165330268,0.66719057,0.34393404,3001.608396,39.3,1.001548356,0.14543941,76
3003,570,560,24,19,7598,6961,7334,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.289533995,12,36250,1250,36250,1250,NA,0.553557652,0.671519712,0.123264312,21.57448434,NA,1.031114612,0.261650115,75
509,NA,NA,NA,24,5857,NA,5857,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.047535211,18,10900,0,10900,0,NA,0.470453873,0.781954887,0.875,69.69542254,39.3,0.977624785,0.153169014,81
5402,600,580,28,18,7632,7294,7387,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.360435876,12,32548,1172,32548,1172,NA,0.738957918,0.519184652,0.2147806,9.188600168,39.3,0.907224335,0.207320481,79
4334,NA,NA,NA,18,8029,6734,7394,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.289043336,16,6712,2374,15058,2374,0.7,0.276665252,0.606339713,0.23456303,131.8847097,NA,1.010848228,0.226185609,82
8249,640,620,28,21,7469,6789,7147,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.27664042,10,11195,2700,26045,2700,NA,0.278216847,0.788059701,0.298484848,219.3800525,NA,0.96651446,0.239370079,86
1862,NA,NA,NA,21,9590,8578,9293,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.243093923,7,48544,575,48544,575,NA,0.400299674,0.78313253,0.403846154,0,NA,1.003696858,0.232044199,79
6635,580,590,25,18,7706,6858,7232,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.379449712,17,6430,2752,18036,2752,0.636,0.331441933,0.733808349,0.337856343,219.705192,NA,0.993628606,0.225516866,86
3733,680,700,NA,21,10856,10042,10589,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.354107025,8,.,.,.,.,0.846,NA,0.085274207,0.867443554,2163.602731,NA,0.994742607,0.238053292,98
7036,550,560,24,20,8522,8219,8356,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.441865285,14,28864,2134,28864,2134,0.818,0.612699247,0.597355142,0.213807166,0,NA,0.946635276,0.211398964,80
3913,NA,NA,NA,21,8616,7553,8127,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.282299742,11,42844,1006,42844,1006,NA,0.460648275,0.540674748,0.105618585,0,NA,0.948529412,0.233850129,82
2233,590,590,27,21,7379,7014,7185,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.24756643,11,39500,0,39500,0,0,0.551638934,0.798184358,0.188538933,22.62562484,NA,0.910419162,0.1925809,75
2696,490,500,23,18,6504,6339,6409,NA,NA,NA,NA,NA,NA,0.424045321,14,31870,0,31870,0,0.364,0.721288129,0.631553398,0.272867025,0,32.8,0.988591579,0.208770457,72
3139,773,780,34,21,13400,11427,12444,NA,NA,NA,NA,NA,NA,0.581151832,8,49730,832,49730,832,1,0.194433121,0.141223156,0.394214876,2388.376963,NA,1.006322445,0.246596859,98
1441,NA,NA,NA,19,6078,6396,6233,NA,NA,NA,NA,NA,NA,0.277094972,11,32880,2194,32880,2194,0.1,0.731881132,0.800560224,0.164450665,0,NA,0.973355084,0.229050279,65
5959,NA,NA,NA,19,8661,8033,8389,NA,NA,NA,NA,NA,NA,0.326671035,12,35510,650,35510,650,0.846,0.572774718,0.757493188,0.157719978,0,31.9,1.000327761,0.242791612,83
3302,720,720,30,29,15812,14479,15310,NA,NA,NA,NA,NA,NA,0.597932223,14,46784,0,46784,0,NA,0.495655422,0.26303885,0.26707132,845.6961516,NA,0.945938604,0.317633544,96
7147,NA,NA,NA,21,8313,7806,7966,NA,NA,NA,NA,NA,NA,0.394775898,12,31785,0,31785,0,NA,0.812546619,0.772648084,0.200676437,0,NA,1.038852914,0.236568715,80
7156,550,560,25,22,7788,7698,7731,NA,NA,NA,NA,NA,NA,0.334722801,17,31230,1580,31230,1580,0.7,0.679461757,0.668910649,0.189844465,0,31.9,1.086995922,0.172988745,74
7805,640,690,30,18,13082,12480,12843,NA,NA,NA,NA,NA,NA,0.438302073,12,42550,1535,42550,1535,0.455,0.679822719,0.423196741,0.259060023,512.5041132,NA,1.010473815,0.297301744,95
2481,NA,NA,NA,30,10044,9174,9825,NA,NA,NA,NA,NA,NA,0.642967809,11,38940,1142,38940,1142,NA,0.638999699,0.288068393,0.407311828,0,30.2,1.0692067,0.177483216,87
5462,720,750,33,16,15133,12878,14211,NA,NA,NA,NA,NA,NA,0.428368977,14,48540,784,48540,784,0.25,0.429528489,0.285050532,0.257227841,2234.726939,NA,0.995702649,0.261466117,95
5806,680,730,31,15,14300,10969,12920,NA,NA,NA,NA,NA,NA,0.560912466,12,47422,1014,47422,1014,NA,0.531328972,0.326226246,0.20306642,4160.345154,30.2,0.98831708,0.247044744,93
5460,700,770,32,15,13366,11656,12654,NA,NA,NA,NA,NA,NA,0.553022188,10,47702,1596,47702,1596,NA,0.406532909,0.340235562,0.223897264,8379.184392,NA,1.018706157,0.280642693,92
989,550,550,24,18,9010,8721,8859,NA,NA,NA,NA,NA,NA,0.238390093,19,910,7993,7050,7993,0.636,0.28436822,0.807089298,0.322635135,0,NA,0.995789157,0.183493166,79
1778,NA,NA,NA,9,6357,7005,6864,NA,NA,NA,NA,NA,NA,0.423967774,6,33015,1395,33015,1395,NA,0.956368417,0.523809524,0.818181818,0,NA,1.046364594,0.207452165,NA
3430,510,520,22,19,9964,9383,9564,NA,NA,NA,NA,NA,NA,0.336676606,10,34730,1715,34730,1715,0.4,0.631229326,0.877025567,0.123588586,0,NA,1.010961907,0.213608024,69
6955,NA,NA,NA,13,6326,7284,6756,NA,NA,NA,NA,NA,NA,0.578824898,19,35420,0,35420,0,NA,0.526777371,0.673579428,0.304802956,0,NA,1.057846154,0.168702734,74
3859,550,560,24,21,5819,5504,5700,NA,NA,NA,NA,NA,NA,0.454736842,14,29380,500,29380,500,NA,0.53453477,0.612931798,0.164739884,0,28.3,0.876383764,0.237192982,64
2156,NA,NA,NA,20,8444,8776,8644,NA,NA,NA,NA,NA,NA,0.355885804,13,36284,220,36284,220,NA,0.574841436,0.784082923,0.124355814,0,30.2,0.92477396,0.237778647,75
4848,NA,NA,NA,19,8834,8078,8402,NA,NA,NA,NA,NA,NA,0.179005525,14,29792,700,29792,700,0.5,0.574364289,0.7278402,0.27787307,0,NA,0.843626194,0.14019337,86
3448,NA,NA,NA,23,5344,5409,5381,NA,NA,NA,NA,NA,NA,0.69550173,17,27947,995,27947,995,NA,0.788121567,0.701760959,0.148424987,0,30.2,1.012613875,0.128373702,58
2746,540,550,23,18,9098,8404,8777,NA,NA,NA,NA,NA,NA,0.207126355,14,970,8965,7050,8965,0.727,0.332168591,0.747623812,0.263967882,0.122001066,NA,1.00679907,0.101386174,75
1457,540,540,23,18,8430,8490,8464,NA,NA,NA,NA,NA,NA,0.289423985,15,970,7730,7050,7730,0.818,0.26119623,0.708099105,0.251396648,173.6501416,NA,1,0.129556185,74
27,NA,NA,NA,21,9442,9115,9271,NA,NA,NA,NA,NA,NA,0.341789052,10,47620,1428,47620,1428,NA,0.537638835,0.700144858,0.259310345,2268.64753,NA,0.982939633,0.194259012,81
845,800,800,35,15,21593,17118,20072,NA,NA,NA,NA,NA,NA,0.580497701,7,41632,3646,41632,3646,0.9,0.123367133,0.055753612,0.798076923,23692.18285,26.7,1.038162366,0.205626183,98
981,NA,NA,NA,21,10505,10012,10278,NA,NA,NA,NA,NA,NA,0.302667579,10,46550,626,46550,626,0.545,0.364911721,0.370280516,0.302211302,237.9528044,31.9,1.013167013,0.247948016,96
7928,530,530,23,22,7895,7724,7786,NA,NA,NA,NA,NA,NA,0.32533219,13,30800,1200,30800,1200,NA,0.632298041,0.781456954,0.197740113,45.54007715,23.9,1.009083045,0.198456922,75
8267,650,650,29,16,12194,10537,11486,NA,NA,NA,NA,NA,NA,0.371587272,17,1454,11973,8567,20558,NA,0.405494827,0.567873515,0.269028007,2621.493127,30.7,1.02213241,0.189135756,86
4818,640,670,30,15,12988,10587,11921,NA,NA,NA,NA,NA,NA,0.363085265,18,11684,2672,28017,2672,0.25,0.301505044,0.583179666,0.200914413,4030.483992,NA,1.007983542,0.236725866,91
4024,570,590,NA,16,10997,9977,10470,NA,NA,NA,NA,NA,NA,0.621616497,16,1714,10968,9758,20162,NA,0.413054064,0.69054992,0.259780424,2071.675753,30.2,1.003233937,0.183645414,78
7488,570,610,26,26,9035,8834,8909,NA,NA,NA,NA,NA,NA,0.627919536,16,29600,930,29600,930,NA,0.889116279,0.865625642,0.185853311,3.867827731,30.2,1.053627312,0.254488997,84
2117,570,590,23,22,8972,7729,8579,NA,NA,NA,NA,NA,NA,0.154669839,16,1554,6067,17360,6067,0.4,0.265537318,0.739393939,0.631147541,0,NA,1.007793765,0.193932183,93
3514,NA,NA,NA,22,8317,7729,8047,NA,NA,NA,NA,NA,NA,0.426433283,13,35570,1700,35570,1700,0.545,0.61366808,0.789704554,0.135272014,91.53602232,NA,1.073821847,0.192288179,83
7168,NA,NA,NA,21,10735,9136,9788,NA,NA,NA,NA,NA,NA,0.520808561,10,43700,186,43700,186,NA,0.364530089,0.500777605,0.270703934,1095.300832,NA,1.020631068,0.262386048,90
673,510,500,22,22,5577,5217,5355,NA,NA,NA,NA,NA,NA,0.404285714,13,31085,1215,31085,1215,0.2,0.546550271,0.632600259,0.295160191,0,23.9,1.015965167,0.267142857,59
3708,NA,NA,NA,22,6214,6586,6413,NA,NA,NA,NA,NA,NA,0.644831116,15,30128,1280,30128,1280,NA,0.67637593,0.791361358,0.12962963,0,NA,0.929590866,0.175025589,64
3137,NA,NA,NA,22,8179,7153,7730,NA,NA,NA,NA,NA,NA,0.174611973,17,33000,300,33000,300,0.1,0.550756254,0.826813187,0.173312068,0,NA,1.038572251,0.221175166,71
2840,580,550,25,21,9071,8193,8632,NA,NA,NA,NA,NA,NA,0.318521777,12,1030,8445,9975,8445,NA,0.164812626,0.734098517,0.175895765,0,NA,1.023412877,0.191816982,74
6731,740,770,34,16,13261,10635,12159,NA,NA,NA,NA,NA,NA,0.540045679,14,44620,910,44620,910,NA,0.688751118,0.284781189,0.19439811,3890.521507,30.2,0.993607928,0.233878949,97
897,530,540,24,22,6475,7230,6966,NA,NA,NA,NA,NA,NA,0.507974867,13,30768,1512,30768,1512,NA,0.646157069,0.748798077,0.298555377,0,NA,0.993756004,0.263412276,82
5251,430,440,NA,21,6613,6086,6174,NA,NA,NA,NA,NA,NA,0.880324544,15,26360,690,26360,690,NA,0.375761052,0.709424084,0.298892989,0,NA,1.226368159,0.087221095,48
1908,NA,NA,NA,26,7605,7537,7552,NA,NA,NA,NA,NA,NA,0.493722155,11,37540,0,37540,0,NA,0.653745425,0.842313396,0.156690141,0,NA,0.949250288,0.272985014,82
2862,NA,NA,NA,18,8697,8351,8511,NA,NA,NA,NA,NA,NA,0.322530732,15,910,8336,7050,8458,NA,0.371789145,0.749031758,0.282574974,0,NA,0.978549798,0.180434969,80
2071,630,610,29,18,8492,7725,7921,NA,NA,NA,NA,NA,NA,0.366821751,7,36320,1060,36320,1060,NA,0.719477818,0.575737705,0.17881549,40.38165164,30.2,1.220802272,0.215324222,85
3164,NA,NA,NA,23,5977,5319,5634,NA,NA,NA,NA,NA,NA,0.482093664,6,49102,1107,49102,1107,NA,0.389841596,0.894472362,0.657303371,0,NA,0.955263158,0.371900826,78
1090,NA,NA,NA,21,12645,10958,11676,NA,NA,NA,NA,NA,NA,0.507306889,9,46010,278,46010,278,NA,0.235853819,0.378945266,0.32103321,1716.944527,NA,0.9928931,0.254995526,90
6559,560,580,26,18,8572,7795,8157,NA,NA,NA,NA,NA,NA,0.226858654,12,33970,485,33970,485,0.4,0.505663826,0.641536965,0.208112206,0,32.8,0.970898716,0.283573318,87
6118,560,570,25,18,10139,8689,9481,NA,NA,NA,NA,NA,NA,0.388202624,18,1417,11171,8099,18074,0.4,0.290624447,0.762613621,0.247020211,1865.268601,NA,1.003748558,0.18174854,75
6183,NA,NA,NA,21,9677,8132,9030,NA,NA,NA,NA,NA,NA,0.165704864,12,38550,0,38550,0,0.636,0.538776772,0.751697217,0.148114699,161.9954658,NA,0.95927244,0.212283594,89
8272,560,560,26,18,8995,8455,8753,NA,NA,NA,NA,NA,NA,0.542238189,13,33800,134,33800,134,NA,0.848557928,0.823716439,0.190707648,0,30.2,0.980572161,0.26159373,74
7914,750,770,33,15,12420,10397,11533,NA,NA,NA,NA,NA,NA,0.471497113,9,49520,1084,49520,1084,0.75,0.423781997,0.160992499,0.443141088,11431.65414,NA,1.017037466,0.272017565,97
7399,740,750,33,21,12609,11127,11712,NA,NA,NA,NA,NA,NA,0.613375544,7,46550,286,46550,286,NA,0.197989616,0.298507463,0.43115942,4419.469727,NA,0.964503817,0.215670756,95
4872,570,610,27,19,9540,8782,9221,NA,NA,NA,NA,NA,NA,0.31215342,12,31730,2300,31730,2300,0.909,0.716772626,0.809408732,0.143113057,0,32.8,1.029250892,0.238216266,78
1344,NA,NA,NA,21,9882,8787,9302,NA,NA,NA,NA,NA,NA,0.319950587,10,47390,310,47390,310,NA,0.504657246,0.645534475,0.149462366,0,NA,0.970041941,0.214947498,86
4049,542,520,24,19,7020,7165,7125,NA,NA,NA,NA,NA,NA,0.457122608,10,32625,1210,32625,1210,NA,0.601328494,0.954169797,0.170866142,0,30.2,0.903907751,0.277817151,69
3768,780,770,34,21,9542,8189,8923,NA,NA,NA,NA,NA,NA,0.445772466,7,49780,290,49780,290,0.25,0.146208039,0.176086009,0.454620462,0,NA,0.996031746,0.249225321,97
573,NA,NA,NA,17,12067,10644,11670,NA,NA,NA,NA,NA,NA,0.442681299,13,44970,620,44970,620,0.636,0.598050687,0.485450256,0.221344674,4445.647338,31.9,0.99985172,0.249295566,96
5848,550,560,25,19,8811,8762,8783,NA,NA,NA,NA,NA,NA,0.28202511,17,970,7887,7050,7887,0.4,0.361640072,0.685660275,0.320598661,0,31.9,0.972117484,0.134633051,77
1120,540,573,24,22,8017,7555,7789,0.573,-1.101,0.767,0.659,-1.496,0.758,0.302670623,13,32810,800,32810,800,0.7,0.505072812,0.610313563,0.159393377,0,NA,1.017512077,0.18694362,71
6546,600,560,27,21,7546,7108,7346,0.573,-1.101,0.767,0.659,-1.496,0.758,0.214174455,12,38678,450,38678,450,0.818,0.506182288,0.79800222,0.211404729,302.2040498,NA,0.960359013,0.205607477,80
