NUID,SATREAD,SATMATH,ACTCUM,CARNIGIE,AVGSALMALE,AVGSALWOM,AVGSALTOT,HOUSE,HDEM,HREP,SENATE,SDEM,SREP,PERNWHT,STUFACR,TUITINS,FEEINS,TUITOUT,FEEOUT,FOOTBALL,TUITPER,SLCTVTY,APPEAL,RSRCHPSTU,BINGEDRK,HEALTHINS,MENTALHLTH,PHYSHLTH,CHGENROL,FRACDEGRE,RETPCNT
1344,NA,NA,NA,21,9653,8430,9028,NA,NA,NA,NA,NA,NA,0.303175554,10,46120,303,46120,303,NA,0.412353028,0.69631826,0.150106458,0,NA,NA,NA,NA,1.018303844,0.225284602,83
4049,550,530,24,19,7036,6937,6963,NA,NA,NA,NA,NA,NA,0.513773222,11,31675,1155,31675,1155,NA,0.44836373,0.875171468,0.20846395,0,17.7,10,13.4,12.3,0.865779257,0.269058296,76
3768,790,770,34,21,12611,10918,11865,NA,NA,NA,NA,NA,NA,0.434303351,6,48030,280,48030,280,0.25,0.123711612,0.193160228,0.447540984,0,NA,NA,NA,NA,1.00265252,0.249118166,98
573,NA,NA,NA,17,9023,8070,8765,NA,NA,NA,NA,NA,NA,0.43594306,14,43612,610,43612,610,0.4,0.509096573,0.437799277,0.235714286,3157.62159,16,11.2,14.4,13.2,1.061545726,0.233540925,97
5848,540,560,25,19,8741,8437,8567,NA,NA,NA,NA,NA,NA,0.286366343,16,970,7587,7050,7587,0.7,0.376209615,0.613035113,0.311494704,0,16,11.2,14.4,13.2,1.001490609,0.141992459,82
1120,540,530,24,22,7895,7362,7637,0.541,-1.008,0.752,0.641,-1.443,0.774,0.248188406,13,31870,790,31870,790,0.727,0.497536575,0.618862798,0.152712449,0,NA,NA,NA,NA,0.901960784,0.193236715,60
6546,590,640,27,21,7308,6873,7108,0.541,-1.008,0.752,0.641,-1.443,0.774,0.205684368,11,36872,428,36872,428,0.6,0.315396025,0.60785919,0.12020202,457.0860135,NA,NA,NA,NA,0.956366237,0.22513089,84
281,620,600,27,17,5167,4700,4979,0.541,-1.008,0.752,0.641,-1.443,0.774,0.668299653,9,25416,846,25416,846,NA,0.465326268,0.368803419,0.316338355,304.622576,NA,NA,NA,NA,1.032890576,0.15819555,79
4099,NA,NA,26,19,6115,5912,6027,0.541,-1.008,0.752,0.641,-1.443,0.774,0.153782555,13,27332,574,27332,574,NA,0.500361255,0.650855365,0.211469534,0,18.9,17.5,13.5,13.9,0.972266881,0.169491525,78
5045,588,593,25,17,9069,7579,8439,0.541,-1.008,0.752,0.641,-1.443,0.774,0.287944464,20,11165,0,22881,0,0.538,0.453461441,0.692740175,0.300291545,512.9474954,NA,NA,NA,NA,0.963087354,0.203109214,76
3520,NA,NA,25,22,4491,4231,4395,0.541,-1.008,0.752,0.641,-1.443,0.774,0.283283283,10,25930,230,25930,230,NA,0.515797884,0.758849558,0.2303207,10.06306306,18.7,9.4,9.4,8.6,1.277493606,0.091091091,69
4169,NA,NA,25,30,8394,7985,8298,0.541,-1.008,0.752,0.641,-1.443,0.774,0.428186109,9,35700,1392,35700,1392,NA,0.510655129,0.456051873,0.396524487,0,13.5,25.5,17.2,18.3,1.004062288,0.175320297,82
818,NA,NA,NA,19,6029,6061,6049,0.541,-1.008,0.752,0.641,-1.443,0.774,0.458507559,14,14472,600,14472,600,NA,0.828703084,0.933795712,0.404456448,0,18.9,17.5,13.5,13.9,0.878310615,0.160019299,73
4242,NA,NA,NA,-3,4370,NA,4370,0.541,-1.008,0.752,0.641,-1.443,0.774,0.362509682,9,12662,1101,12662,1101,NA,0.919145541,0.995215311,0.407051282,0,NA,NA,NA,NA,1.039452496,0.357862122,67
7055,588,670,26,18,9203,8025,8629,0.541,-1.008,0.752,0.641,-1.443,0.774,0.508363511,13,37320,0,37320,0,NA,0.714975378,0.690609279,0.1898017,216.4633558,13.5,25.5,17.2,18.3,0.993489806,0.291602,81
5882,560,560,25,18,9432,8504,8960,0.541,-1.008,0.752,0.641,-1.443,0.774,0.348195252,18,8244,1419,24287,1419,0.167,0.494275349,0.688673139,0.30862312,182.6266575,NA,NA,NA,NA,0.976398786,0.172634317,73
2657,NA,NA,24,18,8561,7660,8172,0.541,-1.008,0.752,0.641,-1.443,0.774,0.225251486,16,10556,0,16414,0,0.917,0.454164795,0.784193363,0.242906067,43.42604024,NA,NA,NA,NA,1.024535926,0.214391861,72
1008,650,660,29,19,7900,7463,7786,0.541,-1.008,0.752,0.641,-1.443,0.774,0.297420965,13,36980,0,36980,0,NA,0.57548193,0.716446125,0.320140721,1702.31198,14.8,23.3,17.4,18.7,0.980824153,0.193011647,92
8051,NA,NA,NA,22,4700,4466,4633,0.541,-1.008,0.752,0.641,-1.443,0.774,0.287625418,13,12239,0,12239,0,NA,0.459962807,0.714285714,0.615384615,0,20.4,16.2,13,13.1,1.010135135,0.122073579,68
5319,608,580,25,18,6107,5147,5809,0.541,-1.008,0.752,0.641,-1.443,0.774,0.227943223,20,24542,570,24542,570,NA,0.561588807,0.688387636,0.184466019,0,18.9,17.5,13.5,13.9,1.027452102,0.203729474,76
1747,590,615,26,18,8608,7476,8045,0.541,-1.008,0.752,0.641,-1.443,0.774,0.164095958,17,11028,0,15696,0,0.545,0.50207658,0.804334952,0.309159181,337.3429546,NA,NA,NA,NA,0.990345161,0.185996309,83
4605,680,690,30,21,8643,7619,8098,0.541,-1.008,0.752,0.641,-1.443,0.774,0.3859174,13,40728,433,40728,433,0.2,0.337191328,0.696534235,0.217839806,0,17.7,17.3,14.6,14.8,1.049005682,0.194312796,92
3239,520,540,25,22,6620,5884,6259,0.541,-1.008,0.752,0.641,-1.443,0.774,0.219387755,16,10128,125,15192,125,NA,0.301852472,0.910923277,0.337615989,343.486516,NA,NA,NA,NA,0.941660947,0.234329446,75
4072,570,600,26,19,7852,7420,7565,0.541,-1.008,0.752,0.641,-1.443,0.774,0.349908592,11,17250,140,17250,140,NA,0.764053822,0.585918854,0.354378819,7.319744059,22.7,9,10.3,9,0.948006932,0.285923218,80
4189,NA,NA,19,18,6421,5835,6030,0.541,-1.008,0.752,0.641,-1.443,0.774,0.591033852,9,19936,400,19936,400,NA,0.639210074,0.484182777,0.284936479,0,13.5,25.5,17.2,18.3,1.068774446,0.164379384,43
4908,603,493,23,22,5716,5281,5517,0.541,-1.008,0.752,0.641,-1.443,0.774,0.476568133,11,19422,1096,19422,1096,0.556,0.797216828,0.405867971,0.503012048,59.22782985,21,8.6,9.4,8.4,0.650868137,0.191780822,65
575,673,680,30,16,9972,8447,9518,0.541,-1.008,0.752,0.641,-1.443,0.774,0.26298269,13,13740,300,29220,300,0.818,0.35002868,0.755038153,0.310702254,7622.50759,NA,NA,NA,NA,1.005623996,0.203195739,85
2958,510,510,24,29,6282,6131,6225,0.541,-1.008,0.752,0.641,-1.443,0.774,0.345835489,16,21950,1182,21950,1182,0.455,0.618778469,0.694672131,0.36086529,0,NA,NA,NA,NA,1,0.258406622,78
4182,NA,NA,26,17,9462,8026,8809,0.541,-1.008,0.752,0.641,-1.443,0.774,0.259470746,21,11460,0,24736,0,NA,0.507874693,0.670019157,0.304860615,536.588699,21,8.6,9.4,8.4,1.001621922,0.160565901,78
669,500,500,23,22,5394,5115,5268,0.541,-1.008,0.752,0.641,-1.443,0.774,0.222839017,16,22950,851,22950,851,NA,0.507421561,0.614314115,0.166127292,0,NA,NA,NA,NA,0.96702454,0.175257732,59
7512,NA,NA,25,22,5102,5714,5388,0.541,-1.008,0.752,0.641,-1.443,0.774,0.234726688,11,18400,584,18400,584,NA,0.497442928,0.706467662,0.373239437,0,18.9,17.5,13.5,13.9,0.936746988,0.24437299,59
2171,NA,NA,NA,24,4995,5820,5238,0.541,-1.008,0.752,0.641,-1.443,0.774,0.307070707,6,17407,100,17407,100,NA,0.33988959,0.571428571,1,0,13.5,25.5,17.2,18.3,0.986055777,0.2,100
5687,NA,NA,25,18,8129,7046,7644,0.541,-1.008,0.752,0.641,-1.443,0.774,0.274171738,18,8253,438,19971,438,0.182,0.484196032,0.799553144,0.300798403,80.89528398,NA,NA,NA,NA,0.959455076,0.146636241,71
1592,468,540,25,19,5912,5772,5840,0.541,-1.008,0.752,0.641,-1.443,0.774,0.27195301,11,22100,640,22100,640,NA,0.55778905,0.742394822,0.238012206,0,NA,NA,NA,NA,1.010685663,0.283700441,63
3642,610,645,25,18,5081,4548,4880,0.541,-1.008,0.752,0.641,-1.443,0.774,0.261028071,12,23750,600,23750,600,NA,0.619292934,0.666413085,0.192351598,0,NA,NA,NA,NA,0.915554072,0.208530806,77
151,NA,NA,26,15,10859,8658,9856,0.541,-1.008,0.752,0.641,-1.443,0.774,0.463774558,15,10995,1355,25237,1355,0.636,0.308279307,0.773260103,0.232693735,5429.962545,13.5,25.5,17.2,18.3,0.963511777,0.179541885,76
7845,NA,NA,25,16,9930,8170,9175,0.541,-1.008,0.752,0.641,-1.443,0.774,0.279396839,18,9794,891,24026,891,0.615,0.404116809,0.840591091,0.255796178,828.8527258,17.7,17.3,14.6,14.8,0.98076718,0.192293751,78
584,650,630,26,18,7382,7142,7257,-0.663,-1.071,1.071,NA,NA,NA,0.376566125,12,33766,665,33766,665,0.4,0.649602242,0.680240793,0.205622072,0,19.1,11.7,9.6,9.5,1.044089147,0.203016241,75
3895,NA,NA,24,20,7885,7264,7585,-0.663,-1.071,1.071,NA,NA,NA,0.175364668,22,7146,988,7146,988,0.273,0.294577519,0.935272045,0.40220662,43.76012966,NA,NA,NA,NA,0.971806584,0.162398703,68
2735,NA,NA,26,21,6446,6429,6442,-0.663,-1.071,1.071,NA,NA,NA,0.156549521,9,24000,450,24000,450,NA,0.345781528,0.776805252,0.397183099,0,NA,NA,NA,NA,0.969040248,0.190095847,71
208,750,760,33,21,11495,10965,11246,-0.663,-1.071,1.071,NA,NA,NA,0.34418382,9,47460,276,47460,276,0.2,0.254236429,0.227727489,0.363319386,1655.337961,NA,NA,NA,NA,1.000958313,0.233125898,97
2966,665,660,28,21,7273,6801,7049,-0.663,-1.071,1.071,NA,NA,NA,0.17760181,12,33900,214,33900,214,0.8,0.462086676,0.642808684,0.284960422,209.2021116,NA,NA,NA,NA,0.978236813,0.224358974,83
4488,NA,NA,NA,18,5104,4782,4936,-0.663,-1.071,1.071,NA,NA,NA,0.312863737,15,20200,0,20200,0,0.455,0.59096763,0.532404181,0.316753927,0,NA,NA,NA,NA,1.275076766,0.234597632,69
8005,NA,NA,NA,21,7119,6185,6619,-0.663,-1.071,1.071,NA,NA,NA,0.16673428,11,39930,470,39930,470,0.6,0.489481837,0.610694364,0.193700787,54.00081136,NA,NA,NA,NA,0.970472441,0.263691684,91
5517,610,570,27,18,6637,6195,6391,-0.663,-1.071,1.071,NA,NA,NA,0.579472559,13,35710,560,35710,560,0.4,0.682410893,0.695932104,0.219091674,24.16094084,NA,NA,NA,NA,0.955591881,0.189878831,83
644,730,735,32,21,10591,9136,9845,-0.663,-1.071,1.071,NA,NA,NA,0.371167048,10,46974,221,46974,221,0.818,0.270880482,0.363453505,0.230310771,931.8077803,NA,NA,NA,NA,0.982905983,0.211899314,94
87,690,750,30,15,12052,9677,11091,-0.663,-1.071,1.071,NA,NA,NA,0.338562071,17,12060,1500,19310,1500,0.615,0.19221974,0.453529937,0.272413793,12277.86403,19.1,11.7,9.6,9.5,1.005872091,0.203347838,92
3789,480,510,24,22,7078,6464,6835,-0.663,-1.071,1.071,NA,NA,NA,0.348466981,21,10030,1438,10030,1438,0,0.330546459,0.719565217,0.413897281,139.0141509,NA,NA,NA,NA,1.007425007,0.134728774,66
2543,610,640,26,19,8258,6922,7678,-0.663,-1.071,1.071,NA,NA,NA,0.169763727,18,11720,1082,15385,1082,0.929,0.369715399,0.767829457,0.369510348,2064.477844,21.2,10.5,10.4,10.5,0.961438965,0.195661313,77
3738,680,650,28,21,6741,6873,6795,-0.663,-1.071,1.071,NA,NA,NA,0.361886429,13,11720,863,11720,863,0,0.205428835,0.635856296,0.226549643,661.2204042,NA,NA,NA,NA,1.012177302,0.179018287,79
4939,520,570,25,19,8069,7406,7745,-0.663,-1.071,1.071,NA,NA,NA,0.215984655,20,6898,918,13796,918,0.364,0.31489517,0.841911765,0.354902739,29.53964194,NA,NA,NA,NA,0.960687961,0.181585678,71
6770,570,540,26,22,6997,6706,6900,-0.663,-1.071,1.071,NA,NA,NA,0.281918819,14,20320,456,20320,456,NA,0.587879442,0.911971831,0.415057915,0,19.1,11.7,9.6,9.5,0.88852459,0.180073801,69
2685,650,640,27,22,6179,5976,6102,-0.663,-1.071,1.071,NA,NA,NA,0.153371076,18,28390,336,28390,336,0.8,0.476123626,0.695427729,0.465535525,0,NA,NA,NA,NA,1.024518851,0.177045805,80
4711,660,430,23,24,4085,4341,4136,-0.663,-1.071,1.071,NA,NA,NA,0.079470199,16,15500,259,15500,259,NA,0.295043549,0.666666667,0.789473684,0,NA,NA,NA,NA,0.915151515,0.152317881,71
1049,625,615,29,21,8537,7724,8112,-0.663,-1.071,1.071,NA,NA,NA,0.204130644,12,38428,974,38428,974,NA,0.503626595,0.821832579,0.373021335,0,NA,NA,NA,NA,0.976090014,0.237752161,88
5236,NA,NA,24,18,8341,7927,8161,-0.663,-1.071,1.071,NA,NA,NA,0.243681207,22,6584,969,14226,969,0.545,0.310206821,0.821915502,0.344665165,141.1536894,NA,NA,NA,NA,0.98553636,0.152058704,73
5021,615,595,28,21,8628,7726,8167,-0.663,-1.071,1.071,NA,NA,NA,0.174271845,12,38024,680,38024,680,0.833,0.355343992,0.787610619,0.388936906,0,NA,NA,NA,NA,0.977693403,0.227669903,88
6291,585,573,26,17,6952,6315,6689,-0.663,-1.071,1.071,NA,NA,NA,0.429579239,16,29790,525,29790,525,NA,0.634632815,0.742398164,0.258114374,9.520912069,NA,NA,NA,NA,1.028771384,0.228647014,79
5213,590,630,27,19,7136,6384,6668,-0.663,-1.071,1.071,NA,NA,NA,0.206570923,14,32642,200,32642,200,0.909,0.664669203,0.661817102,0.206819201,0,21.2,10.5,10.4,10.5,1.028322881,0.274050757,84
4549,610,620,25,18,7132,6905,6948,-0.663,-1.071,1.071,NA,NA,NA,0.293904959,11,28035,580,28035,580,NA,0.617830763,0.672070247,0.240201005,550.8743113,NA,NA,NA,NA,0.983906488,0.247245179,78
8204,505,500,23,19,8245,7831,8046,-0.663,-1.071,1.071,NA,NA,NA,0.127425851,29,6986,1088,6986,1088,0.273,0.294478786,0.669385536,0.379366369,0.244110826,NA,NA,NA,NA,0.988895594,0.084218235,69
2519,NA,NA,NA,13,5290,5269,5284,-0.663,-1.071,1.071,NA,NA,NA,0.246868091,10,17792,1860,17792,1860,NA,0.691808295,0.7239819,0.65,89.62711864,19.1,11.7,9.6,9.5,0.954289733,0.291820192,0
4724,NA,NA,25,19,7917,7371,7652,-0.663,-1.071,1.071,NA,NA,NA,0.14114541,20,6860,1890,12360,1890,0.364,0.33348575,0.630370475,0.368715084,64.58164094,NA,NA,NA,NA,0.985489843,0.195369618,76
4997,NA,NA,NA,19,5418,5364,5392,0.561,-0.506,0.828,0.789,-0.536,1.047,0.715181701,12,20780,0,20780,0,NA,0.570085373,0.716872792,0.200246457,0,11.4,23.5,14.5,14.8,1.079450418,0.154584025,66
1978,NA,NA,26,22,5120,4679,4878,0.561,-0.506,0.828,0.789,-0.536,1.047,0.147744946,12,9240,1294,9240,1294,NA,0.358898496,0.55033557,0.463414634,0,NA,NA,NA,NA,1.033762058,0.172628305,63
4493,540,520,23,18,5897,6131,6024,0.561,-0.506,0.828,0.789,-0.536,1.047,0.428289798,13,6012,550,6012,550,0.818,0.237519079,0.923387097,0.810043668,24.46196813,NA,NA,NA,NA,1.158105023,0.132741909,67
7220,520,520,21,16,7619,6303,7000,0.561,-0.506,0.828,0.789,-0.536,1.047,0.950858604,15,6602,0,6602,9572,0.417,0.240557912,0.704724409,0.303707466,2121.168615,11.4,23.5,14.5,14.8,1.00357503,0.146602119,78
2152,640,630,29,21,8075,6692,7367,0.561,-0.506,0.828,0.789,-0.536,1.047,0.249722531,9,31872,2110,31872,2110,0.333,0.214840103,0.571828032,0.144254279,0,11.4,23.5,14.5,14.8,0.901,0.26082131,80
579,590,590,27,16,9796,7742,8817,0.561,-0.506,0.828,0.789,-0.536,1.047,0.266713292,18,6996,100,19044,100,NA,0.115055296,0.812185579,0.291274757,3523.045666,NA,NA,NA,NA,1.136956827,0.198461349,85
5292,NA,NA,19,19,6046,5408,5745,0.561,-0.506,0.828,0.789,-0.536,1.047,0.966527197,14,5916,0,5916,0,0.182,0.084205504,0.163291966,0.3768,15.05515405,NA,NA,NA,NA,0.919230769,0.173449981,65
1077,610,600,28,18,7698,7015,7369,0.561,-0.506,0.828,0.789,-0.536,1.047,0.439451115,15,14670,788,14670,788,0.1,0.645726185,0.630414313,0.44137416,0,NA,NA,NA,NA,0.982473879,0.234133791,72
3020,NA,NA,17,21,4776,4793,4784,0.561,-0.506,0.828,0.789,-0.536,1.047,0.996078431,19,9286,0,9286,0,NA,0.358224935,0.388514165,0.141865079,0,NA,NA,NA,NA,0.98265896,0.105882353,71
5478,560,555,25,16,7697,6772,7251,0.561,-0.506,0.828,0.789,-0.536,1.047,0.370936263,17,6980,0,15550,0,0.25,0.259741538,0.667350427,0.411629098,2634.373446,NA,NA,NA,NA,0.931342508,0.186639157,74
6526,503,490,21,21,5191,4631,4889,0.561,-0.506,0.828,0.789,-0.536,1.047,0.986458333,11,9740,477,9740,477,NA,0.260637169,0.402979224,0.16536965,1774.192708,NA,NA,NA,NA,0.909090909,0.164583333,82
182,480,550,25,19,7013,6434,6679,1.162,-0.901,1.381,1.086,-0.861,1.206,0.427217916,12,24750,950,24750,950,NA,0.694870201,0.519758507,0.215417107,0,14.7,17.7,12.6,13.7,0.937424304,0.207579673,71
792,595,523,24,24,4094,3680,3938,1.162,-0.901,1.381,1.086,-0.861,1.206,0.188829787,7,9520,1080,9520,1080,NA,0.353526663,1,0.791666667,0,14.7,17.7,12.6,13.7,0.966580977,0.191489362,54
3761,NA,NA,24,18,7424,6546,7008,1.162,-0.901,1.381,1.086,-0.861,1.206,0.360880703,18,6395,870,12789,870,0.667,0.369074676,0.779488291,0.47566064,35.57934862,NA,NA,NA,NA,1.085396531,0.165467187,70
6401,620,540,25,9,6942,6340,6552,1.162,-0.901,1.381,1.086,-0.861,1.206,0.306620209,7,18400,900,18400,900,NA,0.08378483,0.706278027,0.415873016,0,NA,NA,NA,NA,0.963087248,0.418118467,66
3785,520,540,23,22,5305,4448,4892,1.162,-0.901,1.381,1.086,-0.861,1.206,0.209473684,15,23750,300,23750,300,NA,0.378741707,0.577150084,0.211833455,0,NA,NA,NA,NA,1.095732411,0.152631579,76
1675,NA,NA,29,19,6662,6439,6567,1.162,-0.901,1.381,1.086,-0.861,1.206,0.157636248,19,22750,1135,22750,1135,NA,0.623854468,0.744122966,0.504252734,30.01536755,15.1,17.6,13.9,14.7,0.911611785,0.18599493,85
3293,570,560,26,22,6270,6036,6185,1.162,-0.901,1.381,1.086,-0.861,1.206,0.285478548,14,19676,1120,19676,1120,NA,0.537748825,0.645316253,0.408188586,0,15.1,17.6,13.9,14.7,1.090418354,0.20379538,75
4673,585,605,25,18,6574,6156,6267,1.162,-0.901,1.381,1.086,-0.861,1.206,0.346871115,11,22770,360,22770,360,NA,0.796560863,0.906122449,0.509009009,0,NA,NA,NA,NA,0.938910506,0.24450891,68
2142,NA,NA,NA,22,4831,4598,4700,1.162,-0.901,1.381,1.086,-0.861,1.206,0.157744468,12,18680,850,18680,850,0.5,0.519013982,0.611790879,0.438181818,0,NA,NA,NA,NA,0.960246744,0.189864383,57
3647,630,570,27,30,5943,5854,5906,1.162,-0.901,1.381,1.086,-0.861,1.206,0.382420091,9,34268,850,34268,850,NA,0.514376826,0.599673203,0.348773842,0,14.7,17.7,12.6,13.7,0.890243902,0.202054795,77
8013,NA,NA,NA,24,3896,6022,4146,1.162,-0.901,1.381,1.086,-0.861,1.206,0.150793651,5,17712,1025,17712,1025,NA,0.17337864,1,0.833333333,0,NA,NA,NA,NA,1.177570093,0.253968254,88
5160,530,540,25,18,6018,5654,5841,1.162,-0.901,1.381,1.086,-0.861,1.206,0.432923039,13,15230,350,15230,350,0.182,0.800341616,0.528835691,0.526337449,0,NA,NA,NA,NA,1.007957892,0.188051722,70
3956,550,580,27,17,7503,7158,7280,1.162,-0.901,1.381,1.086,-0.861,1.206,0.259890539,13,24694,1190,24694,1190,NA,0.714067048,0.720521173,0.369801085,0,NA,NA,NA,NA,1.149352983,0.176544175,86
6826,560,518,22,24,4798,NA,4798,1.162,-0.901,1.381,1.086,-0.861,1.206,0.357414449,17,5980,240,5980,240,NA,0.305899102,0.763636364,0.857142857,0,14.7,17.7,12.6,13.7,1.119148936,0.117237009,81
1248,510,550,23,18,5612,5248,5430,1.162,-0.901,1.381,1.086,-0.861,1.206,0.302831887,20,21620,1140,21620,1140,NA,0.833598055,0.602312139,0.424184261,0,NA,NA,NA,NA,1.00049132,0.148305778,63
1222,NA,NA,24,22,6410,5578,6002,1.162,-0.901,1.381,1.086,-0.861,1.206,0.210647438,18,5196,566,10590,566,0.364,0.21296177,0.96003996,0.445369407,0,NA,NA,NA,NA,0.994507171,0.155876036,65
6295,NA,NA,NA,22,4450,4705,4564,1.162,-0.901,1.381,1.086,-0.861,1.206,0.362252664,16,17900,500,17900,500,NA,0.465125664,0.437774524,0.420289855,0,NA,NA,NA,NA,1.018078512,0.107052258,52
1301,650,660,28,15,10233,7746,9145,1.162,-0.901,1.381,1.086,-0.861,1.206,0.233838304,20,8220,1213,23247,1213,0.786,0.147495829,0.776685725,0.396361867,4149.339014,15.6,13.5,11.4,11.6,0.99813614,0.22010941,86
3075,620,640,25,22,7111,6929,7030,1.162,-0.901,1.381,1.086,-0.861,1.206,0.08600848,15,18100,430,18100,430,NA,0.005458799,0.083064279,0.90459364,0,NA,NA,NA,NA,1.059012187,0.192004846,88
2093,NA,NA,NA,19,6388,6023,6215,1.162,-0.901,1.381,1.086,-0.861,1.206,0.38292011,12,10500,100,10500,100,NA,0.820521329,0.666269368,0.295169946,0,NA,NA,NA,NA,0.871979652,0.129962729,75
976,NA,NA,NA,22,NA,4633,4633,1.162,-0.901,1.381,1.086,-0.861,1.206,0.697115385,12,17640,0,17640,0,NA,1,1,0.5,0,NA,NA,NA,NA,0.870292887,0.278846154,NA
3695,640,650,28,18,7464,6438,6901,1.162,-0.901,1.381,1.086,-0.861,1.206,0.231628454,12,32075,790,32075,790,NA,0.372887414,0.769446672,0.207920792,17.91240447,14.7,17.7,12.6,13.7,1.044198895,0.209876543,89
1203,650,670,30,16,9838,8286,9089,1.162,-0.901,1.381,1.086,-0.861,1.206,0.291206605,12,37350,616,37350,616,NA,0.305739882,0.610830173,0.189490629,1895.034318,NA,NA,NA,NA,0.975877299,0.178653138,88
6232,NA,NA,24,24,4831,4405,4715,1.162,-0.901,1.381,1.086,-0.861,1.206,0.498245614,9,9145,0,9145,0,NA,0.475049592,0.933333333,0.5,0,NA,NA,NA,NA,0.98615917,0.150877193,53
542,593,620,25,18,7673,6518,7060,1.162,-0.901,1.381,1.086,-0.861,1.206,0.238953117,22,6047,1011,11439,1011,0.417,0.392908186,0.847789474,0.459150733,69.58961628,NA,NA,NA,NA,1.020779033,0.153344209,73
2788,610,600,26,18,7889,6668,7303,1.162,-0.901,1.381,1.086,-0.861,1.206,0.20099406,20,6120,888,12780,888,0.333,0.371572101,0.850323222,0.409502924,594.6606861,15.1,17.6,13.9,14.7,1.02885295,0.16939427,75
7971,770,800,34,15,15003,11599,13731,1.162,-0.901,1.381,1.086,-0.861,1.206,0.47445493,8,45700,767,45700,767,0.4,0.102897334,0.17130533,0.346522782,29096.32281,NA,NA,NA,NA,1.006682828,0.273413602,97
941,NA,590,27,18,9088,8257,8677,1.162,-0.901,1.381,1.086,-0.861,1.206,0.569934354,13,24500,100,24500,100,NA,0.83917902,0.720578114,0.444126074,0,NA,NA,NA,NA,0.947385878,0.287833698,77
3282,580,613,27,21,6294,5508,5935,1.162,-0.901,1.381,1.086,-0.861,1.206,0.336457357,14,21360,1200,21360,1200,0.6,0.407029077,0.66344294,0.212827988,0,NA,NA,NA,NA,0.96039604,0.237113402,78
4286,570,620,28,21,6661,6304,6480,1.162,-0.901,1.381,1.086,-0.861,1.206,0.22475856,10,30911,200,30911,200,0.455,0.262765228,0.628324946,0.303203661,0,NA,NA,NA,NA,0.992160279,0.240561896,77
1996,560,560,26,18,5413,5169,5283,1.162,-0.901,1.381,1.086,-0.861,1.206,0.25,10,20550,710,20550,710,NA,0.55236822,0.763020833,0.341296928,0,NA,NA,NA,NA,1.004387445,0.321572581,76
5777,630,620,28,22,6245,6461,6336,0.789,-1.097,1.147,0.777,-0.828,1.13,0.197839298,12,28670,610,28670,610,0.8,0.450530929,0.575276439,0.174470182,0,NA,NA,NA,NA,0.975625823,0.179608373,80
2558,NA,NA,NA,22,4961,4724,4834,0.789,-1.097,1.147,0.777,-0.828,1.13,0.224006116,13,20456,1100,20456,1100,NA,0.528550156,0.657052963,0.121308859,0,NA,NA,NA,NA,1.021875,0.187308869,54
6917,590,630,27,22,7336,6762,7142,0.789,-1.097,1.147,0.777,-0.828,1.13,0.222689076,15,5177,1575,18493,1575,NA,0.243740744,0.907462687,0.475328947,5472.572689,NA,NA,NA,NA,0.995399414,0.167647059,71
4612,630,630,28,15,8894,7585,8381,0.789,-1.097,1.147,0.777,-0.828,1.13,0.150800532,19,5330,1470,19732,1659,NA,0.310234929,0.838466556,0.254191876,7085.637593,NA,NA,NA,NA,1.037603454,0.165250564,76
4149,610,590,26,16,8225,7621,7988,0.789,-1.097,1.147,0.777,-0.828,1.13,0.242815077,18,4603,1726,21347,1798,0.643,0.306005791,0.927221703,0.406174334,2318.623616,20.1,14.2,10.5,11.3,0.961494904,0.191990577,73
588,500,550,22,22,5490,5231,5400,0.789,-1.097,1.147,0.777,-0.828,1.13,0.231744116,14,3953,1313,15690,1415,NA,0.250461753,1,0.478060046,415.3385637,NA,NA,NA,NA,1.010365854,0.173204587,59
3793,560,560,26,22,6574,6148,6385,0.789,-1.097,1.147,0.777,-0.828,1.13,0.199645075,12,24040,490,24040,490,NA,0.501252276,0.636118598,0.242584746,0,19.6,15.4,10.8,11.7,0.963247863,0.220053239,71
6712,NA,NA,24,26,5241,5619,5569,NA,NA,NA,0.536,-0.361,0.727,0.223095526,11,11016,648,11016,648,NA,0.762354511,0.613445378,0.589041096,0,20.9,16.3,9.5,10.2,1.193362193,0.220677146,66
4500,540,520,27,20,6406,5750,6191,NA,NA,NA,0.536,-0.361,0.727,0.222099448,13,25700,250,25700,250,NA,0.482430204,0.766106443,0.297989031,0,NA,NA,NA,NA,1.079522863,0.190423573,80
5688,630,665,29,18,9584,8069,8908,NA,NA,NA,0.536,-0.361,0.727,0.276232202,11,33796,1564,33796,1564,NA,0.413494348,0.726720648,0.167950188,2357.064622,20.9,16.3,9.5,10.2,1.018859502,0.231872946,91
6294,560,570,27,22,6724,5916,6376,NA,NA,NA,0.536,-0.361,0.727,0.140151515,14,25230,1050,25230,1050,NA,0.309766169,0.696498054,0.340782123,0,NA,NA,NA,NA,0.993975904,0.181818182,74
7120,520,550,25,18,7437,6655,7076,NA,NA,NA,0.536,-0.361,0.727,0.202485637,15,5235,1349,11393,1349,0.273,0.255191536,0.841093865,0.434973638,195.7197796,NA,NA,NA,NA,0.987381338,0.148786493,80
6447,NA,NA,26,26,6288,5983,5999,NA,NA,NA,0.536,-0.361,0.727,0.128006873,12,12984,630,12984,630,NA,0.647411048,0.826086957,0.5,0,20.9,16.3,9.5,10.2,1.050541516,0.286082474,70
