NUID,SATREAD,SATMATH,ACTCUM,CARNIGIE,AVGSALMALE,AVGSALWOM,AVGSALTOT,HOUSE,HDEM,HREP,SENATE,SDEM,SREP,PERNWHT,STUFACR,TUITINS,FEEINS,TUITOUT,FEEOUT,FOOTBALL,TUITPER,SLCTVTY,APPEAL,RSRCHPSTU,HIGHBP,CHGENROL,FRACDEGRE,RETPCNT
845,800,800,35,15,19232,15042,17861,NA,NA,NA,NA,NA,NA,0.558885606,7,38891,3401,38891,3401,NA,0.093414353,0.559012876,0.476007678,22417.50387,28.4,1,0.208920782,97
981,.,.,.,21,10026,9243,9666,NA,NA,NA,NA,NA,NA,0.31383883,10,43660,612,43660,612,NA,0.36236894,0.428278689,1.515151515,278.9347161,30.3,1,0.239374362,95
7928,540,530,23,22,7536,7339,7409,NA,NA,NA,NA,NA,NA,0.305720824,13,28800,1200,28800,1200,NA,0.617530612,0.773784355,1.034153005,41.72585812,25.3,1,0.18993135,74
8267,600,630,28,16,12037,10256,11296,NA,NA,NA,NA,NA,NA,0.350520104,18,1454,10643,8567,17579,NA,0.397544435,0.753703704,0.198198198,2228.295659,28.6,1,0.172134427,84
4818,640,670,29,15,12290,10061,11354,NA,NA,NA,NA,NA,NA,0.362285039,18,1714,11544,9937,18037,NA,0.306132939,0.632631579,1.224625624,3974.082408,NA,1,0.23058743,89
4024,550,580,.,16,10684,9497,10100,NA,NA,NA,NA,NA,NA,0.581942846,15,1714,10252,9758,17672,NA,0.417582298,0.791693705,0.140983607,1716.340621,29.5,1,0.170598389,77
7488,570,630,26,26,8573,7818,8066,NA,NA,NA,NA,NA,NA,0.668576598,25,27600,870,27600,870,NA,0.783164495,0.867517957,0.954921803,18.53995778,29.5,1,0.250603136,89
2117,550,600,24,22,8270,7163,7967,NA,NA,NA,NA,NA,NA,0.190629012,16,1465,5662,16371,5662,0.5,0.26796015,0.819435325,0.403044872,0,NA,1,0.21309371,85
3514,.,.,.,22,7736,7116,7449,NA,NA,NA,NA,NA,NA,0.403937758,13,33685,1400,33685,1400,NA,0.617857848,0.809182209,0.877659574,0,NA,1,0.208637663,81
7168,.,.,.,21,10632,9023,9715,NA,NA,NA,NA,NA,NA,0.518918919,10,41270,186,41270,186,NA,0.244052351,0.418628454,1.951100244,1172.548263,NA,1,0.238996139,89
673,490,490,20,22,6395,6295,6336,NA,NA,NA,NA,NA,NA,0.433759247,14,28162,1215,28162,1215,0.5,0.603127052,0.439807384,1.879562044,0,25.3,1,0.192333557,52
3708,480,460,.,22,6162,6212,6185,NA,NA,NA,NA,NA,NA,0.569852941,14,27850,1100,27850,1100,NA,0.747093276,0.652464495,0.577464789,0,NA,1,0.126838235,56
3137,500,530,23,22,4523,6998,5479,NA,NA,NA,NA,NA,NA,0.160704458,17,32070,300,32070,300,0.111,0.567054775,0.782542113,1.309197652,0,NA,1,0.20143093,69
2840,580,550,25,21,8475,7706,8113,NA,NA,NA,NA,NA,NA,0.331685208,13,1030,7495,9975,7495,NA,0.155340076,0.250673854,5.623655914,0,NA,1,0.173053152,79
6731,730,750,33,16,12781,9922,11581,NA,NA,NA,NA,NA,NA,0.549018546,13,40780,906,40780,906,NA,0.642902837,0.272884283,1.522151899,2600.812238,29.5,1,0.221849195,96
897,520,520,22,22,6183,6400,6340,NA,NA,NA,NA,NA,NA,0.504482072,13,28722,1450,28722,1450,NA,0.602217572,0.813883902,0.233823529,0,NA,1,0.206673307,80
5251,440,420,.,21,6036,5707,5785,NA,NA,NA,NA,NA,NA,0.845,10,24300,630,24300,630,NA,0.208861119,0.701976285,0.091216216,0,NA,1,0.175,62
1908,520,540,23,26,7062,7054,7055,NA,NA,NA,NA,NA,NA,0.470404984,13,34380,0,34380,0,NA,0.541146283,0.601083032,1.327327327,0,NA,1,0.208722741,77
2862,540,540,24,18,8845,8698,8765,NA,NA,NA,NA,NA,NA,0.316475701,15,910,7220,7050,7220,NA,0.326624742,0.736310025,0.04805492,0,NA,1,0.160094824,78
2071,630,620,28,18,8515,7924,8098,NA,NA,NA,NA,NA,NA,0.309578409,10,34350,1030,34350,1030,NA,0.625646807,0.497674419,1.037383178,96.78779326,29.5,1,0.268830482,86
3164,.,.,.,23,5533,5357,5456,NA,NA,NA,NA,NA,NA,0.448275862,6,45618,1095,45618,1095,NA,0.454580936,0.902654867,0.360784314,0,NA,1,0.318302387,68
1090,.,.,.,21,12589,11201,11800,NA,NA,NA,NA,NA,NA,0.498227998,9,42840,274,42840,274,NA,0.189726161,0.417044424,1.954347826,1407.874778,NA,1,0.261370348,94
6559,550,580,25,18,8676,7828,8240,NA,NA,NA,NA,NA,NA,0.229574223,13,32100,460,32100,460,0.7,0.443075175,0.567010309,2.375757576,0,35.6,1,0.259205984,84
6118,570,590,25,18,11112,9429,10405,NA,NA,NA,NA,NA,NA,0.333397111,18,1417,10264,8099,16057,0.333,0.304456211,0.794002608,0.149425287,2167.22472,NA,1,0.172103702,76
6183,610,620,28,21,9319,7589,8602,NA,NA,NA,NA,NA,NA,0.140061397,12,36160,0,36160,0,NA,0.437851495,0.762952449,0.810232558,132.338066,NA,1,0.248273216,87
8272,560,570,25,18,8802,8086,8494,NA,NA,NA,NA,NA,NA,0.502720348,11,31592,124,31592,124,NA,0.814765679,0.845728334,0.058139535,0,29.5,1,0.250766644,75
7914,750,770,33,15,12143,10360,11427,NA,NA,NA,NA,NA,NA,0.456318186,9,45590,1008,45590,1008,NA,0.366604855,2.066974596,0.151955307,11937.19294,NA,1,0.284339833,96
7399,760,750,33,21,13009,11382,12025,NA,NA,NA,NA,NA,NA,0.577592733,7,43288,266,43288,266,NA,0.156989943,0.205150215,3.594142259,4190.386071,NA,1,0.228614686,97
4872,570,610,26,19,9779,8564,9269,NA,NA,NA,NA,NA,NA,0.250424654,13,30780,2240,30780,2240,0.4,0.667301566,0.819321534,0.841584158,0,35.6,1,0.228099976,75
1344,.,.,.,21,9493,8614,9037,NA,NA,NA,NA,NA,NA,0.270896888,11,44780,294,44780,294,NA,0.428323372,0.704433498,1.027972028,0,NA,1,0.222086638,86
4049,550,540,25,19,7284,6906,6999,NA,NA,NA,NA,NA,NA,0.51192457,11,30755,1125,30755,1125,NA,0.51573283,0.320754717,3.539215686,0,29.5,1,0.209650582,66
3768,780,780,34,21,12921,10865,12027,NA,NA,NA,NA,NA,NA,0.423076923,7,46330,270,46330,270,0.25,0.144527607,0.089102125,6.307692308,0,NA,1,0.25066313,98
573,.,.,.,17,8827,7947,8598,NA,NA,NA,NA,NA,NA,0.412718401,14,42178,600,42178,600,0.3,0.519016658,0.666243655,0.046666667,3284.747363,30.3,1,0.235007083,96
5848,550,560,24,19,8640,8164,8356,NA,NA,NA,NA,NA,NA,0.294643744,18,970,7187,7050,7187,0.3,0.399544201,0.639886578,1.447562777,0,30.3,1,0.128391136,80
1120,530,440,24,22,7704,7184,7453,0.54,-1.003,0.752,0.641,-1.443,0.774,0.293572985,13,30208,550,30208,550,0.6,0.511423109,0.615183246,1.087943262,0,NA,1,0.148148148,58
6546,580,590,28,21,7149,6740,6969,0.54,-1.003,0.752,0.641,-1.443,0.774,0.202432046,11,35454,412,35454,412,0.727,0.37115325,0.605239386,0.846268657,381.3955651,NA,1,0.229613734,81
281,620,600,26,17,5203,4629,4961,0.54,-1.003,0.752,0.641,-1.443,0.774,0.639468691,9,24648,822,24648,822,NA,0.444702956,2.268256334,0.416557162,267.6871179,NA,1,0.159392789,79
4099,.,.,26,19,6087,5816,5972,0.54,-1.003,0.752,0.641,-1.443,0.774,0.144694534,13,26280,180,26280,180,NA,0.536085115,0.678861789,1.27744511,0,35.9,1,0.175643087,76
5045,550,563,24,17,9114,7856,8603,0.54,-1.003,0.752,0.641,-1.443,0.774,0.288364355,21,10098,0,21303,0,NA,0.470919198,0.299785867,3.521428571,409.7473555,NA,1,0.189616749,77
3520,.,.,24,22,4924,4077,4561,0.54,-1.003,0.752,0.641,-1.443,0.774,0.212276215,10,23363,200,23363,200,NA,0.363733367,12.21359223,0.237678855,0,27.3,1,0.216112532,62
4169,.,.,25,30,6809,7138,6882,0.54,-1.003,0.752,0.641,-1.443,0.774,0.429248477,9,34320,1390,34320,1390,NA,0.539655423,7.078212291,0.319652723,0,46.3,1,0.178740691,78
818,.,.,.,19,6133,6063,6090,0.54,-1.003,0.752,0.641,-1.443,0.774,0.490783247,17,13536,570,13536,570,NA,0.913219041,0.744493392,5.017751479,0,35.9,1,0.153330037,79
4242,.,.,.,-3,3706,7567,3790,0.54,-1.003,0.752,0.641,-1.443,0.774,0.460547504,9,13291,1137,13291,1137,NA,0.934701136,0.894266567,0.344712739,NA,NA,1,0.409017713,74
7055,610,640,28,18,9315,7978,8667,0.54,-1.003,0.752,0.641,-1.443,0.774,0.505396608,13,35920,0,35920,0,NA,0.690863251,0.61954262,1.263422819,193.6481069,46.3,1,0.281137571,82
5882,570,570,24,18,9315,8400,8853,0.54,-1.003,0.752,0.641,-1.443,0.774,0.358639667,18,7989,1375,23534,1375,NA,0.497080689,10.81102362,0.319009468,177.9291611,NA,1,0.164326536,74
2657,.,.,24,18,8360,7369,7942,0.54,-1.003,0.752,0.641,-1.443,0.774,0.218949464,16,10220,0,16440,0,NA,0.465179036,27.78431373,0.231474947,33.16050829,NA,1,0.216490016,77
1008,630,660,29,19,7846,7249,7704,0.54,-1.003,0.752,0.641,-1.443,0.774,0.298245614,13,35600,0,35600,0,NA,0.607895545,0.361818182,3.050251256,1638.394941,42.9,1,0.168910649,92
8051,.,.,.,22,2406,3531,2713,0.54,-1.003,0.752,0.641,-1.443,0.774,0.304054054,11,12235,0,12235,0,NA,0.471315771,0.752711497,0.217579251,0,32.6,1,0.108108108,66
5319,605,570,26,18,5798,4969,5537,0.54,-1.003,0.752,0.641,-1.443,0.774,0.225907921,20,23598,570,23598,570,NA,0.6187961,0.563812601,1.699140401,0,35.9,1,0.200171576,76
1747,590,620,26,18,8324,7269,7816,0.54,-1.003,0.752,0.641,-1.443,0.774,0.160028965,17,10716,0,15388,0,NA,0.510614127,0.705463183,2.228956229,333.6140133,NA,1,0.192027861,82
4605,670,690,30,21,8592,7486,7991,0.54,-1.003,0.752,0.641,-1.443,0.774,0.362215909,14,39027,423,39027,423,0.6,0.385131122,0.578313253,1.8828125,0,34.7,1,0.237926136,92
3239,570,590,25,22,6490,5631,6061,0.54,-1.003,0.752,0.641,-1.443,0.774,0.219286205,16,9840,120,14760,120,NA,0.315104139,0.814545455,3.013392857,194.2275223,NA,1,0.213109128,75
4072,630,640,25,19,7874,7388,7554,0.54,-1.003,0.752,0.641,-1.443,0.774,0.304332756,11,16200,140,16200,140,NA,0.70130828,20.3125,0.236153846,0,28.1,1,0.267937608,82
4189,.,.,18,18,6864,6203,6431,0.54,-1.003,0.752,0.641,-1.443,0.774,0.533246415,11,19450,400,19450,400,NA,0.522735994,0.897040691,0.197250859,0,46.3,1,0.220013038,67
4908,.,.,24,22,4373,3914,4144,0.54,-1.003,0.752,0.641,-1.443,0.774,0.44673862,11,18856,1064,18856,1064,0.556,0.768301018,11.57142857,0.142338417,38.93289535,27,1,0.126701079,57
575,650,680,29,16,9585,8023,9142,0.54,-1.003,0.752,0.641,-1.443,0.774,0.252410284,13,13470,258,28350,258,NA,0.335756069,0.793256433,0.078299776,7958.475629,NA,1,0.209426888,82
2958,580,570,24,29,6802,6059,6534,0.54,-1.003,0.752,0.641,-1.443,0.774,0.341696844,11,21000,1130,21000,1130,NA,0.653537465,5.853281853,0.336411609,0,NA,1,0.293326436,83
4182,.,.,26,17,9118,7734,8482,0.54,-1.003,0.752,0.641,-1.443,0.774,0.248196679,22,11108,0,24736,0,NA,0.506654874,10.67938931,0.307362402,594.8479662,27,1,0.163814077,78
669,420,480,22,22,5373,5131,5258,0.54,-1.003,0.752,0.641,-1.443,0.774,0.19095092,18,22200,821,22200,821,0.6,0.621004927,0.054766734,18.66666667,0,NA,1,0.174079755,64
7512,550,580,25,22,5379,5162,5270,0.54,-1.003,0.752,0.641,-1.443,0.774,0.259036145,11,17900,554,17900,554,NA,0.586387774,0.131487889,15.92105263,0,35.9,1,0.237951807,79
2171,.,.,.,24,3532,5686,3946,0.54,-1.003,0.752,0.641,-1.443,0.774,0.298804781,5,16900,100,16900,100,NA,0.287898231,1,1,0,46.3,1,0.163346614,100
5687,.,.,24,18,7971,6911,7489,0.54,-1.003,0.752,0.641,-1.443,0.774,0.254946481,20,7985,438,19338,438,NA,0.484810557,0.802785924,0.203652968,69.31543951,NA,1,0.144258839,70
1592,560,537,23,19,5756,5598,5676,0.54,-1.003,0.752,0.641,-1.443,0.774,0.267438409,12,21250,640,21250,640,NA,0.562843072,6.228571429,0.329619921,0,NA,1,0.281389136,59
3642,575,570,26,18,5092,4709,4953,0.54,-1.003,0.752,0.641,-1.443,0.774,0.223631509,12,22860,540,22860,540,NA,0.642190087,0.581460674,1.458937198,0,NA,1,0.192423231,76
151,.,.,26,15,10644,8513,9689,0.54,-1.003,0.752,0.641,-1.443,0.774,0.476545325,15,10654,1314,24454,1314,NA,0.288657961,13.59259259,0.244550409,5390.767281,46.3,1,0.160513919,77
7845,.,.,25,16,9745,8000,9016,0.54,-1.003,0.752,0.641,-1.443,0.774,0.265313378,18,9464,891,23218,891,NA,0.384706528,0.516981132,3.868613139,832.9025916,34.7,1,0.193465818,74
584,623,590,25,18,6924,6814,6868,-0.663,-1.071,1.071,NA,NA,NA,0.333333333,15,32544,665,32544,665,0.5,0.679790041,0.312138728,3.827160494,0,27.9,1,0.252664729,82
3895,.,.,23,20,7979,7333,7669,-0.663,-1.071,1.071,NA,NA,NA,0.167427941,23,7146,978,7146,978,NA,0.306790546,0.678233438,1.570542636,55.44180186,NA,1,0.173098126,67
2735,.,.,26,21,4731,4890,4764,-0.663,-1.071,1.071,NA,NA,NA,0.154798762,10,23500,450,23500,450,NA,0.366115576,0.782020684,0.192268566,0,NA,1,0.199690402,72
208,750,770,33,21,11018,10279,10669,-0.663,-1.071,1.071,NA,NA,NA,0.332534739,9,45900,267,45900,267,0.5,0.302684101,0.197938144,2.770833333,1750.760901,NA,1,0.237661715,96
2966,650,630,28,21,5076,4688,4889,-0.663,-1.071,1.071,NA,NA,NA,0.173736629,11,32600,214,32600,214,0.8,0.468449713,0.771121352,1.848605578,239.222796,NA,1,0.216525267,84
4488,550,560,24,18,4603,4112,4358,-0.663,-1.071,1.071,NA,NA,NA,0.298618219,16,19700,0,19700,0,NA,0.653417393,6.166666667,0.358858859,0,NA,1,0.252047083,73
8005,680,660,30,21,7489,6884,7179,-0.663,-1.071,1.071,NA,NA,NA,0.150787402,11,38660,460,38660,460,0.6,0.463675773,0.68452381,1.081987578,32.97086614,NA,1,0.245275591,92
5517,640,600,27,18,6897,6378,6607,-0.663,-1.071,1.071,NA,NA,NA,0.567225174,13,34570,538,34570,538,0.2,0.692477296,0.648737651,1.367174281,24.34504836,NA,1,0.18703174,81
644,740,710,32,21,10105,8807,9450,-0.663,-1.071,1.071,NA,NA,NA,0.372019793,10,45167,221,45167,221,0.4,0.246063759,0.427867699,1.363486842,829.5096716,NA,1,0.24111561,95
87,690,740,30,15,11758,9533,10892,-0.663,-1.071,1.071,NA,NA,NA,0.333447556,17,12060,1495,18310,1495,NA,0.199315889,0.433456562,1.765458422,11952.67213,27.9,1,0.20223669,90
3789,500,530,24,22,6827,6117,6497,-0.663,-1.071,1.071,NA,NA,NA,0.376893377,19,10030,1418,10030,1418,NA,0.305054856,0.776887108,0.301805675,142.8749629,NA,1,0.10989011,69
2543,590,620,26,19,8017,6787,7487,-0.663,-1.071,1.071,NA,NA,NA,0.174130962,18,11720,1095,15385,1095,NA,0.423557554,0.815753425,0.2829555,1865.418998,25.5,1,0.194341148,75
3738,690,640,28,21,6485,6769,6597,-0.663,-1.071,1.071,NA,NA,NA,0.35703848,13,11720,864,11720,864,0.3,0.220561812,0.451149425,2.347133758,575.1977594,NA,1,0.167072577,87
4939,560,590,25,19,8264,7294,7781,-0.663,-1.071,1.071,NA,NA,NA,0.196805897,18,6898,918,13796,918,NA,0.302994232,0.887473461,1.299043062,27.51842752,NA,1,0.178009828,68
6770,550,560,26,22,7731,6362,7177,-0.663,-1.071,1.071,NA,NA,NA,0.342295082,16,19540,456,19540,456,NA,0.595672735,0.90354493,0.376824818,0,27.9,1,0.148196721,73
2685,640,673,27,22,6154,5929,6078,-0.663,-1.071,1.071,NA,NA,NA,0.154231479,18,27790,230,27790,230,0.6,0.531494012,0.446315789,3.466981132,0,NA,1,0.172159241,79
4711,.,.,23,24,3993,4281,4095,-0.663,-1.071,1.071,NA,NA,NA,0.115151515,15,15050,250,15050,250,NA,0.503307706,0.672648959,0.480256137,0,NA,1,0.2,63
1049,570,608,28,21,8499,7626,8036,-0.663,-1.071,1.071,NA,NA,NA,0.187998125,12,36986,940,36986,940,NA,0.533701399,0.641762452,2.420895522,0,NA,1,0.23628692,89
5236,548,590,24,18,8461,7920,8224,-0.663,-1.071,1.071,NA,NA,NA,0.22574327,23,6584,930,14226,930,NA,0.298658171,0.855938697,0.230975828,127.6114906,NA,1,0.16527722,71
5021,610,625,28,21,8275,7551,7899,-0.663,-1.071,1.071,NA,NA,NA,0.178452776,12,36500,662,36500,662,0.7,0.360243132,0.494923858,3.938461538,0,NA,1,0.206454675,86
6291,550,590,26,17,6776,6279,6585,-0.663,-1.071,1.071,NA,NA,NA,0.395152929,16,28790,525,28790,525,NA,0.700031142,0.359477124,4.809090909,13.83385174,NA,1,0.221487818,79
5213,530,500,26,19,7317,6633,6904,-0.663,-1.071,1.071,NA,NA,NA,0.247218288,15,31416,196,31416,196,0.818,0.71385209,0.469047619,3.512690355,0,25.5,1,0.25692899,84
4549,620,550,25,18,7004,6676,6737,-0.663,-1.071,1.071,NA,NA,NA,0.300355751,11,26425,280,26425,280,NA,0.602050622,0.551219512,1.566371681,413.3930205,NA,1,0.239200407,79
8204,.,.,24,19,8301,7711,8030,-0.663,-1.071,1.071,NA,NA,NA,0.117199759,26,6986,1088,6986,1088,NA,0.291856747,0.425,3.266968326,0.12070006,NA,1,0.078334339,67
2519,.,.,.,13,5264,5008,5199,-0.663,-1.071,1.071,NA,NA,NA,0.301687764,10,17029,1788,17029,1788,NA,0.730948445,0.762831858,0.381670534,77.81012658,27.9,1,0.298171589,50
4724,.,.,25,19,7843,7264,7570,-0.663,-1.071,1.071,NA,NA,NA,0.134894426,20,6860,1870,12360,1870,NA,0.330516567,0.705563094,0.235576923,49.33453417,NA,1,0.185129591,78
4997,620,560,25,19,4713,3832,4327,0.564,-0.501,0.83,0.772,-0.502,1.047,0.68438869,12,19970,0,19970,0,NA,0.491520949,0.130217028,6.025641026,0,45.2,1,0.151732378,60
1978,540,470,25,22,4976,4204,4550,0.564,-0.501,0.83,0.772,-0.502,1.047,0.151125402,13,8490,980,8490,980,NA,0.336696792,0.634730539,1.188679245,0,NA,1,0.223472669,70
4493,475,570,22,18,5846,5967,5908,0.564,-0.501,0.83,0.772,-0.502,1.047,0.417998478,18,6012,550,6012,550,NA,0.260294168,0.884648742,0.550980392,56.8957382,NA,1,0.151826484,66
7220,.,.,21,16,7179,6240,6761,0.564,-0.501,0.83,0.772,-0.502,1.047,0.921257677,15,6348,0,6348,9204,NA,0.2205832,0.706022187,0.054994388,2821.233752,45.2,1,0.136126134,76
2152,630,620,28,21,7551,6338,6984,0.564,-0.501,0.83,0.772,-0.502,1.047,0.245,8,30500,2020,30500,2020,0.9,0.206831448,3.251641138,0.174966353,0,45.2,1,0.253,75
579,590,600,27,16,9143,7372,8409,0.564,-0.501,0.83,0.772,-0.502,1.047,0.28434445,19,6660,100,17628,100,NA,0.330601748,5.791164659,0.407073509,2520.255063,NA,1,0.181767155,86
5292,.,.,19,19,5841,5384,5621,0.564,-0.501,0.83,0.772,-0.502,1.047,0.969230769,13,5916,0,5916,0,NA,0.107370927,0.186599424,2.94980695,37.25769231,NA,1,0.159090909,53
1077,593,583,27,18,7428,6703,7079,0.564,-0.501,0.83,0.772,-0.502,1.047,0.410178632,15,14120,748,14120,748,0.4,0.685648002,0.396186441,4.609625668,0,NA,1,0.240141557,68
3020,360,440,14,21,4514,4532,4521,0.564,-0.501,0.83,0.772,-0.502,1.047,0.997109827,18,8900,0,8900,0,NA,0.383862407,1.221176471,0.460500963,0,NA,1,0.148362235,63
5478,550,560,27,16,7563,6630,7109,0.564,-0.501,0.83,0.772,-0.502,1.047,0.383173202,17,6744,0,15024,0,NA,0.259832758,0.72489083,0.270080321,2428.452921,NA,1,0.177564269,72
6526,537,447,21,21,4694,4672,4683,0.564,-0.501,0.83,0.772,-0.502,1.047,0.982007576,10,9740,477,9740,477,NA,0.295579843,2.155049787,0.136633663,1618.212121,NA,1,0.134469697,70
182,580,560,24,19,7060,6543,6747,1.159,-0.913,1.372,1.086,-0.775,1.214,0.374243036,14,24000,950,24000,950,NA,0.657723107,4.486956522,0.185400517,0,32.9,1,0.194993944,70
792,620,573,26,24,4043,3679,3907,1.159,-0.913,1.372,1.086,-0.775,1.214,0.208226221,8,9600,1056,9600,1056,NA,0.125525744,0.86281337,0.556093624,0,32.9,1,0.161953728,66
3761,.,.,24,18,7191,6502,6867,1.159,-0.913,1.372,1.086,-0.775,1.214,0.313054415,17,6395,870,12789,870,NA,0.336349648,0.830105634,0.292682927,35.90162849,NA,1,0.174301602,69
6401,570,540,25,9,6598,6263,6393,1.159,-0.913,1.372,1.086,-0.775,1.214,0.32885906,7,18000,800,18000,800,NA,0.095049662,0.745732255,0.108433735,0,NA,1,0.375838926,79
3785,540,540,23,22,5813,5349,5609,1.159,-0.913,1.372,1.086,-0.775,1.214,0.205305652,13,23000,300,23000,300,NA,0.377995165,0.263779528,2.731343284,0,NA,1,0.143021915,67
1675,650,615,28,19,7438,6496,7024,1.159,-0.913,1.372,1.086,-0.775,1.214,0.135181976,19,21700,595,21700,595,NA,0.585280096,26.10714286,0.367989056,36.99176776,29.7,1,0.164211438,84
3293,600,570,26,22,6662,5995,6433,1.159,-0.913,1.372,1.086,-0.775,1.214,0.222222222,15,18920,1120,18920,1120,NA,0.649897332,6.555555556,0.494915254,0,29.7,1,0.233018444,73
4673,600,610,25,18,6494,5878,6008,1.159,-0.913,1.372,1.086,-0.775,1.214,0.373540856,10,22324,360,22324,360,NA,0.786245483,0.733193277,0.214899713,0,NA,1,0.246692607,79
2142,620,520,25,22,5414,5002,5168,1.159,-0.913,1.372,1.086,-0.775,1.214,0.159698424,12,17960,810,17960,810,0.5,0.553421702,0.755677908,0.242258652,0,NA,1,0.182316655,62
3647,600,530,27,30,6147,5792,6008,1.159,-0.913,1.372,1.086,-0.775,1.214,0.361788618,10,33112,600,33112,600,NA,0.582380203,0.713458755,0.038539554,0,32.9,1,0.175813008,74
8013,.,.,.,24,4084,5816,4315,1.159,-0.913,1.372,1.086,-0.775,1.214,0.093457944,6,16709,1025,16709,1025,NA,0.144748987,0.056338028,1,0,NA,1,0.177570093,100
5160,550,580,25,18,6992,6535,6787,1.159,-0.913,1.372,1.086,-0.775,1.214,0.43931324,17,14800,350,14800,350,NA,0.85248319,0.653333333,0.261904762,0,NA,1,0.188357667,71
3956,610,610,27,17,7504,7353,7411,1.159,-0.913,1.372,1.086,-0.775,1.214,0.25844716,12,23812,1190,23812,1190,NA,0.680691096,0.422492401,4.769784173,0,NA,1,0.168943206,87
6826,630,540,25,24,5045,3400,4976,1.159,-0.913,1.372,1.086,-0.775,1.214,0.35177305,15,5930,340,5930,340,NA,0.403147022,0.735357918,0.608652901,0,32.9,1,0.14822695,64
1248,500,540,24,18,5446,5030,5248,1.159,-0.913,1.372,1.086,-0.775,1.214,0.298395021,20,20700,1090,20700,1090,NA,0.83899736,0.731629393,0.385152838,0,NA,1,0.13937111,60
1222,.,.,24,22,7035,6090,6592,1.159,-0.913,1.372,1.086,-0.775,1.214,0.209490388,19,5196,526,10392,526,NA,0.245206695,0.986979167,2.63060686,0,NA,1,0.163564236,66
6295,440,460,21,22,4458,4879,4635,1.159,-0.913,1.372,1.086,-0.775,1.214,0.357954545,14,17800,500,17800,500,NA,0.470257182,1.97486535,0.61,0,NA,1,0.125,44
1301,640,650,28,15,9733,7519,8788,1.159,-0.913,1.372,1.086,-0.775,1.214,0.225527,20,8220,1195,22569,1195,0.857,0.146702991,0.690566038,2.393442623,4311.125902,28.8,1,0.216260205,84
3075,560,548,25,22,6751,6855,6792,1.159,-0.913,1.372,1.086,-0.775,1.214,0.087235407,15,17900,430,17900,430,NA,0.003930214,1.21375,0.603501545,0,NA,1,0.175753688,86
2093,.,.,.,19,6343,5867,6110,1.159,-0.913,1.372,1.086,-0.775,1.214,0.401912298,12,10500,100,10500,100,NA,0.871268976,0.901905434,0.261345853,0,NA,1,0.120672601,65
976,.,.,.,22,4479,4342,4381,1.159,-0.913,1.372,1.086,-0.775,1.214,0.753138075,10,17640,0,17640,0,NA,1,1,1,NA,NA,1,0.184100418,NA
3695,640,649,28,18,7417,6368,6863,1.159,-0.913,1.372,1.086,-0.775,1.214,0.217311234,12,30550,740,30550,740,NA,0.339062141,0.707100592,1.462343096,21.44045427,32.9,1,0.220687538,87
1203,640,680,30,16,11422,8521,10028,1.159,-0.913,1.372,1.086,-0.775,1.214,0.28626899,12,36090,636,36090,636,NA,0.325938063,7.072815534,0.16403569,1827.207591,NA,1,0.160170849,87
6232,.,.,23,24,3613,3500,3587,1.159,-0.913,1.372,1.086,-0.775,1.214,0.435986159,14,7950,0,7950,0,NA,0.253810617,0.918290383,0.249828884,0,NA,1,0.152249135,81
542,555,595,25,18,7217,6262,6747,1.159,-0.913,1.372,1.086,-0.775,1.214,0.210903562,24,5927,936,11259,936,NA,0.38940826,0.862351869,0.28012685,58.18172604,NA,1,0.145670432,73
2788,600,620,26,18,7729,6483,7135,1.159,-0.913,1.372,1.086,-0.775,1.214,0.198353636,20,6120,788,12600,788,NA,0.363634364,0.855704698,0.362352941,604.9964661,29.7,1,0.173491872,75
7971,760,790,34,15,14713,10910,13286,1.159,-0.913,1.372,1.086,-0.775,1.214,0.461246151,8,44100,741,44100,741,0.727,0.113866246,1.352059925,0.210526316,30898.84033,NA,1,0.265151019,96
941,650,600,27,18,8248,7859,8068,1.159,-0.913,1.372,1.086,-0.775,1.214,0.558771093,15,23700,60,23700,60,NA,0.820953462,0.028277635,61.36363636,0,NA,1,0.277001534,81
3282,550,610,27,21,6162,5362,5781,1.159,-0.913,1.372,1.086,-0.775,1.214,0.320432043,15,20540,1140,20540,1140,0.2,0.412265097,0.094262295,18.91304348,0,NA,1,0.207920792,78
4286,670,645,28,21,6199,5946,6077,1.159,-0.913,1.372,1.086,-0.775,1.214,0.194250871,10,30272,200,30272,200,NA,0.313587295,5.689243028,0.303221289,0,NA,1,0.212543554,76
1996,590,547,26,18,5332,5271,5301,1.159,-0.913,1.372,1.086,-0.775,1.214,0.167735403,10,19950,700,19950,700,NA,0.63447736,0.812189055,0.2618683,0,NA,1,0.30003375,74
5777,620,610,26,22,6283,6351,6312,0.789,-1.097,1.147,0.777,-0.828,1.13,0.195652174,12,27304,610,27304,610,0.6,0.469328201,0.461801596,1.296296296,0,NA,1,0.175889328,81
2558,.,.,.,22,4929,4760,4857,0.789,-1.097,1.147,0.777,-0.828,1.13,0.225,12,19860,1100,19860,1100,NA,0.582664206,11.10606061,0.138472033,0,NA,1,0.203125,69
6917,620,610,27,22,6586,6002,6376,0.789,-1.097,1.147,0.777,-0.828,1.13,0.216645755,15,5177,1545,17955,1545,NA,0.25613593,0.863126402,0.378682842,5871.2179,NA,1,0.165621079,69
