"","NUID","SATREAD","SATMATH","ACTCUM","CARNIGIE","AVGSALMALE","AVGSALWOM","AVGSALTOT","HOUSE","HDEM","HREP","SENATE","SDEM","SREP","PERNWHT","STUFACR","TUITINS","FEEINS","TUITOUT","FEEOUT","FOOTBALL","TUITPER","SLCTVTY","APPEAL","RSRCHPSTU","BINGEDRK","HEALTHINS","MENTALHLTH","PHYSHLTH","RETPCNT"
"435",701,0,0,0,30,5223,5290,5254,-0.798,-1.01,0.843,-0.711,-1.077,0.661,0.204081633,10,30940,680,30940,680,0,0.483747471,0.973333333,0.334246575,0,18,14,11.7,10.6,75
"436",3189,530,530,0,19,5896,6310,6114,-0.798,-1.01,0.843,-0.711,-1.077,0.661,0.366058906,11,30800,1120,30800,1120,0,0.602766168,0.78531856,0.227513228,0,0,0,0,0,77
"437",1424,560,550,24,18,9832,8346,9133,-0.798,-1.01,0.843,-0.711,-1.077,0.661,0.247556719,15,6578,1218,17290,1218,0,0.340314318,0.83946046,0.232199118,1033.769634,18,14,11.7,10.6,65
"438",7434,0,0,0,22,6008,5817,5898,-0.798,-1.01,0.843,-0.711,-1.077,0.661,0.087108014,11,24620,1200,24620,1200,0,0.530886086,0.931034483,0.308080808,0,0,0,0,0,74
"439",7015,520,510,0,18,11050,9643,10436,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.581938911,15,6172,1846,17046,1846,0,0.444347343,0.62037037,0.725373134,853.6848606,13.9,14.7,14,13.5,79
"440",2717,480,460,18,17,8538,7816,8178,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.960532573,16,4969,2330,15545,2330,0.5,0.239646506,0.550626482,0.366543665,143.3304803,0,0,0,0,74
"441",1807,600,650,25,27,7226,6513,7030,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.499067164,12,22176,720,22176,720,0,0.694943689,0.704960836,0.2,98.61473881,0,0,0,0,75
"442",4613,480,460,24,22,5499,5326,5418,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.899721448,9,19995,1400,19995,1400,0,0.364025491,0.449152542,0.21509434,0,0,0,0,0,60
"443",4119,470,480,0,20,7359,7222,7291,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.97854705,14,4089,2535,9350,2535,0,0.046130528,0.43115279,0.160742706,2.227693808,13.9,14.7,14,13.5,69
"444",3584,540,540,21,18,7270,6653,7015,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.360660897,15,5800,2182,17092,2182,0.4,0.211454533,0.585136406,0.385048232,38.60157356,0,0,0,0,75
"445",4614,0,0,0,21,7902,7621,7735,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.4816088,9,39808,750,39808,750,0,0.345333179,0.756886228,0.159414557,78.56033001,13.9,14.7,14,13.5,77
"446",5760,0,0,0,19,7640,7454,7531,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.334596438,11,33620,500,33620,500,0,0.466784228,0.806918239,0.225253313,0,0,0,0,0,76
"447",2101,740,770,34,15,11380,8817,10307,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.504402614,9,47060,0,47060,0,0.917,0.088981032,0.160797072,0.371775417,54580.67546,13.9,14.7,14,13.5,97
"448",2760,0,0,0,18,9259,7500,8401,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.233691421,12,42690,1400,42690,1400,0,0.561968506,0.596263435,0.137551415,224.1900981,13.9,14.7,14,13.5,87
"449",4202,640,670,30,16,10649,8543,9686,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.533926585,19,7518,2866,19816,2866,0,0.234897189,0.596065381,0.267487685,4261.994994,13.9,14.7,14,13.5,89
"450",3308,690,730,0,15,12738,11371,12209,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.492201643,18,7612,1815,27905,1815,0,0.23956587,0.479271071,0.329134981,10217.5366,0,0,0,0,96
"451",1973,670,630,0,30,6749,6693,6721,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.463905775,10,40850,1540,40850,1540,0,0.65492627,0.541571568,0.273931367,0,13.9,14.7,14,13.5,88
"452",574,470,460,19,20,8206,7115,7737,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.83051538,14,4767,2520,13791,2520,0,0.139060808,0.612653948,0.303113914,2654.242412,0,0,0,0,73
"453",8130,480,480,19,17,8687,8248,8502,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.965459743,14,4960,2418,14444,2418,0.538,0.175441912,0.652454243,0.343640421,3464.268104,13.9,14.7,14,13.5,75
"454",3003,580,570,24,19,7742,7172,7517,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.267821977,13,35021,1000,35021,1000,0,0.524861888,0.668674699,0.124178232,0,0,0,0,0,79
"455",509,0,0,0,24,6171,0,6171,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.051635112,17,10300,0,10300,0,0,0.25684908,0.779411765,0.79245283,78.23063683,13.9,14.7,14,13.5,85
"456",5402,570,570,28,18,7745,7173,7321,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.34904943,11,31910,1100,31910,1100,0,0.642902534,0.494558646,0.261613692,2.592648923,13.9,14.7,14,13.5,85
"457",4334,0,0,0,18,7808,6716,7271,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.268312842,16,6268,2292,14614,2292,0.636,0.314582713,0.546944858,0.241039614,120.6507904,0,0,0,0,82
"458",8249,650,633,28,21,7580,6912,7261,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.265347539,10,11195,2629,26045,2629,0,0.331328601,0.7886873,0.256427605,345.4074074,0,0,0,0,85
"459",1862,750,680,31,21,8616,7455,8299,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.236598891,8,47176,550,47176,550,0,0.320115392,0.869565217,0.453333333,0,0,0,0,0,86
"460",6635,580,590,25,18,7633,6740,7148,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.357647604,16,6004,2586,17682,2586,0.333,0.32929585,0.592147348,0.252560998,206.5065065,0,0,0,0,86
"461",3733,680,710,0,21,11167,10091,10843,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.353340635,9,0,0,0,0,0.615,0,0.079350664,0.85193133,1998.994962,0,0,0,0,97
"462",7036,540,550,23,20,8154,8110,8130,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.444379046,15,26976,2004,26976,2004,0.727,0.54596681,0.623082973,0.217734301,0,0,0,0,0,79
"463",3913,0,0,0,21,8498,7639,8117,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.254289216,11,41596,996,41596,996,0,0.375817052,0.556600226,0.131081081,0,0,0,0,0,85
"464",2233,600,600,27,21,7580,6683,7079,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.229700599,11,38350,0,38350,0,0.1,0.487854714,0.761294673,0.183348096,3.113772455,0,0,0,0,83
"465",2696,485,495,23,18,5883,6178,6062,0,0,0,0,0,0,0.41339971,13,30940,0,30940,0,0.727,0.691132863,0.675715696,0.225712199,0,15.1,17.6,17.3,18,69
"466",3139,778,770,34,21,13350,10697,12035,0,0,0,0,0,0,0.58113804,8,47720,806,47720,806,1,0.090339472,0.138374425,0.399829497,2190.722339,0,0,0,0,98
"467",1441,0,0,0,19,4377,4686,4538,0,0,0,0,0,0,0.292006525,11,31920,2140,31920,2140,0,0.732715017,0.775720165,0.112068966,0,0,0,0,0,66
"468",5959,0,0,0,19,8436,7934,8223,0,0,0,0,0,0,0.307440184,12,35510,650,35510,650,0.636,0.541726492,0.813039527,0.159541771,0,16,11.2,14.4,13.2,83
"469",3302,660,710,30,29,15572,14385,15140,0,0,0,0,0,0,0.584895409,14,45120,0,45120,0,0,0.485691569,0.263106953,0.310239117,1030.288509,0,0,0,0,94
"470",7147,543,520,23,21,8592,7484,7838,0,0,0,0,0,0,0.378661733,12,30859,0,30859,0,0,0.700628311,0.630459127,0.229129663,0,0,0,0,0,77
"471",7156,560,560,25,22,7774,7600,7661,0,0,0,0,0,0,0.343905754,16,31320,1550,31320,1550,0.1,0.754600488,0.624692875,0.200098328,0,16,11.2,14.4,13.2,67
"472",7805,640,690,30,18,12518,12208,12401,0,0,0,0,0,0,0.425103907,12,40990,1521,40990,1521,0.455,0.566176563,0.461147519,0.283642691,534.9958437,0,0,0,0,94
"473",2481,0,0,0,30,9857,9263,9716,0,0,0,0,0,0,0.628013989,12,37800,1110,37800,1110,0,0.603514579,0.403809219,0.393182719,0,17.7,10,13.4,12.3,84
"474",5462,720,740,33,16,14699,12526,13825,0,0,0,0,0,0,0.433583478,15,46670,766,46670,766,0.538,0.402972551,0.339103475,0.290539683,2304.302867,0,0,0,0,96
"475",5806,680,730,31,15,13906,10599,12562,0,0,0,0,0,0,0.545428213,13,45686,978,45686,978,0,0.470039842,0.345100572,0.209347094,4369.153688,17.7,10,13.4,12.3,93
"476",5460,710,770,33,15,12628,11357,12113,0,0,0,0,0,0,0.556508184,10,45939,1536,45939,1536,0,0.334090589,0.352159136,0.243826284,8229.074669,0,0,0,0,93
"477",989,540,550,24,18,8689,8317,8493,0,0,0,0,0,0,0.211143695,19,910,7443,7050,7443,0.4,0.433043166,0.79306777,0.334855403,0,0,0,0,0,81
"478",1778,0,0,0,9,6150,7104,6897,0,0,0,0,0,0,0.377239199,8,31923,1584,31923,1584,0,0.942637338,0.904761905,0.228070175,0,0,0,0,0,0
"479",3430,520,520,21,19,9411,9030,9145,0,0,0,0,0,0,0.358454371,11,33750,1665,33750,1665,0.3,0.62478572,0.868759178,0.13860131,0,0,0,0,0,71
"480",6955,490,470,20,13,6078,6287,6165,0,0,0,0,0,0,0.525538462,17,34390,0,34390,0,0,0.503082175,0.686615887,0.293713682,0,0,0,0,0,70
"481",3859,530,520,22,21,5809,6350,5990,0,0,0,0,0,0,0.409594096,14,28062,950,28062,950,0,0.56510094,0.528675704,0.33530572,0,16.5,7,11.6,10.4,72
"482",2156,600,590,26,20,8209,8607,8440,0,0,0,0,0,0,0.378300181,14,35312,220,35312,220,0,0.508770196,0.692998813,0.128180039,0,17.7,10,13.4,12.3,79
"483",4848,0,0,0,19,7976,7328,7622,0,0,0,0,0,0,0.215101375,13,28994,500,28994,500,0.5,0.546359142,0.731548857,0.272824156,0,0,0,0,0,83
"484",3448,0,0,0,23,5098,5363,5242,0,0,0,0,0,0,0.692361598,17,27265,995,27265,995,0,0.7210446,0.655731795,0.140186916,0,17.7,10,13.4,12.3,60
"485",2746,550,560,24,18,8669,8044,8387,0,0,0,0,0,0,0.201467168,15,970,8290,7050,8290,0.6,0.311028231,0.723125328,0.263234228,0.237877975,0,0,0,0,77
"486",1457,550,550,24,18,8095,7990,8033,0,0,0,0,0,0,0.289423985,16,970,7350,7050,7350,0.909,0.334833618,0.622648752,0.249075216,0,0,0,0,0,75
"487",27,0,0,0,21,9197,8503,8822,0,0,0,0,0,0,0.324146982,11,46680,1385,46680,1385,0,0.532322617,0.666417072,0.188764045,2019.909449,0,0,0,0,78
"488",845,800,800,35,15,20166,17038,19115,0,0,0,0,0,0,0.561483811,8,40418,3520,40418,3520,1,0.078411509,0.059629684,0.808801956,22635.73053,17.4,5.6,10.1,9,98
"489",981,0,0,0,21,10307,9487,9928,0,0,0,0,0,0,0.31981982,10,45080,612,45080,612,0.333,0.29600024,0.43342135,0.336814621,213.1632017,16,11.2,14.4,13.2,94
"490",7928,530,540,23,22,7683,7350,7466,0,0,0,0,0,0,0.34299308,13,29800,1200,29800,1200,0,0.592651746,0.763216918,0.210327456,40.83693772,19.2,4.1,9,7.4,75
"491",8267,600,640,28,16,11925,10358,11281,0,0,0,0,0,0,0.356091224,18,1454,10993,8567,18833,0,0.411600451,0.620076645,0.282918455,2221.275982,16.1,11.6,14.3,13.5,84
"492",4818,640,670,30,15,12444,10131,11456,0,0,0,0,0,0,0.37089692,17,1714,11544,9937,18876,0.25,0.29730786,0.613872801,0.204498799,4148.43759,0,0,0,0,90
"493",4024,570,580,0,16,10566,9749,10158,0,0,0,0,0,0,0.599134446,16,1714,10252,9758,18632,0,0.394057079,0.707726896,0.257816419,1603.319542,17.7,10,13.4,12.3,80
"494",7488,570,620,25,26,8035,8746,8488,0,0,0,0,0,0,0.620199147,24,28600,900,28600,900,0,0.716358566,0.840122825,0.212962963,13.40312945,17.7,10,13.4,12.3,87
"495",2117,570,620,26,22,8139,7079,7830,0,0,0,0,0,0,0.195443645,16,1480,5770,16534,5770,0.4,0.25898814,0.616049383,0.643286573,0,0,0,0,0,89
"496",3514,0,0,0,22,8047,7547,7817,0,0,0,0,0,0,0.563879052,13,34615,1600,34615,1600,0.364,0.586612005,0.777683135,0.156626506,0,0,0,0,0,83
"497",7168,0,0,0,21,10567,9339,9886,0,0,0,0,0,0,0.520226537,10,42470,186,42470,186,0,0.207992109,0.547016557,0.312392918,1246.606392,0,0,0,0,91
"498",673,500,490,21,22,6430,6296,6353,0,0,0,0,0,0,0.41436865,13,29232,1215,29232,1215,0.5,0.581303344,0.684938272,0.260273973,0,19.2,4.1,9,7.4,68
"499",3708,0,0,0,22,6195,6627,6411,0,0,0,0,0,0,0.587059943,15,28830,1100,28830,1100,0,0.72213105,0.702584865,0.120567376,0,0,0,0,0,59
"500",3137,0,0,0,22,8181,7254,7790,0,0,0,0,0,0,0.172135866,17,32070,300,32070,300,0.1,0.560257058,0.762815297,0.213866667,0,0,0,0,0,71
"501",2840,560,530,23,21,8655,7799,8227,0,0,0,0,0,0,0.332282756,13,1030,7945,9975,7945,0,0.167302734,0.722652469,0.235766912,0,0,0,0,0,78
"502",6731,740,760,33,16,13177,10314,11983,0,0,0,0,0,0,0.547335376,14,42534,906,42534,906,0,0.619843481,0.322206387,0.183403937,3669.200802,17.7,10,13.4,12.3,96
"503",897,530,530,23,22,6504,6906,6795,0,0,0,0,0,0,0.502401537,13,29728,1460,29728,1460,0,0.600190678,0.789659224,0.282738095,0,0,0,0,0,86
"504",5251,430,450,0,21,6400,6116,6191,0,0,0,0,0,0,0.84079602,10,25516,664,25516,664,0,0.268288788,0.678414097,0.220779221,0,0,0,0,0,70
"505",1908,0,0,0,26,7234,7468,7421,0,0,0,0,0,0,0.505190311,12,35750,0,35750,0,0,0.668422958,0.75907441,0.148834429,0,0,0,0,0,84
"506",2862,540,540,23,18,9053,8808,8921,0,0,0,0,0,0,0.308882907,15,910,7736,7050,7736,0,0.332993416,0.705656022,0.312977099,0,0,0,0,0,81
"507",2071,640,620,28,18,8366,7895,8020,0,0,0,0,0,0,0.310436635,10,35200,1030,35200,1030,0,0.595405084,0.521630408,0.145254075,70.64998225,17.7,10,13.4,12.3,86
"508",3164,0,0,0,23,5278,5553,5419,0,0,0,0,0,0,0.444736842,6,47442,1109,47442,1109,0,0.408962213,0.893939394,0.661016949,0,0,0,0,0,80
"509",1090,0,0,0,21,12467,10591,11370,0,0,0,0,0,0,0.502517027,9,44450,274,44450,274,0,0.176543368,0.422077922,0.326790451,1412.159313,0,0,0,0,94
"510",6559,570,600,22,18,8727,7756,8202,0,0,0,0,0,0,0.237375178,13,32980,475,32980,475,0.5,0.463027357,0.708664898,0.354335621,0,15.1,17.6,17.3,18,83
"511",6118,560,570,25,18,10868,9480,10261,0,0,0,0,0,0,0.358035371,18,1417,10264,8099,16520,0.4,0.293930241,0.768201285,0.262891986,2088.235294,0,0,0,0,79
"512",6183,0,0,0,21,9334,7990,8806,0,0,0,0,0,0,0.156188217,12,37426,0,37426,0,0.455,0.454459971,0.76956377,0.131977499,118.0755239,0,0,0,0,90
"513",8272,580,590,27,18,8996,8245,8672,0,0,0,0,0,0,0.516652434,11,32530,130,32530,130,0,0.785154784,0.839062144,0.147178513,0,17.7,10,13.4,12.3,76
"514",7914,760,760,33,15,12305,10386,11496,0,0,0,0,0,0,0.468116781,9,47596,1047,47596,1047,0.5,0.336708414,0.172381252,0.410279805,11597.02473,0,0,0,0,97
"515",7399,740,740,33,21,12282,10998,11511,0,0,0,0,0,0,0.597328244,7,44802,276,44802,276,0,0.10867501,0.301061571,0.41819464,4483.587786,0,0,0,0,94
"516",4872,570,600,26,19,9756,9334,9582,0,0,0,0,0,0,0.279191439,13,31200,2266,31200,2266,0.8,0.650619186,0.801480051,0.151947009,0,15.1,17.6,17.3,18,76
"517",1344,0,0,0,21,9653,8430,9028,0,0,0,0,0,0,0.303175554,10,46120,303,46120,303,0,0.412353028,0.69631826,0.150106458,0,0,0,0,0,83
"518",4049,550,530,24,19,7036,6937,6963,0,0,0,0,0,0,0.513773222,11,31675,1155,31675,1155,0,0.44836373,0.875171468,0.20846395,0,17.7,10,13.4,12.3,76
"519",3768,790,770,34,21,12611,10918,11865,0,0,0,0,0,0,0.434303351,6,48030,280,48030,280,0.25,0.123711612,0.193160228,0.447540984,0,0,0,0,0,98
"520",573,0,0,0,17,9023,8070,8765,0,0,0,0,0,0,0.43594306,14,43612,610,43612,610,0.4,0.509096573,0.437799277,0.235714286,3157.62159,16,11.2,14.4,13.2,97
"521",5848,540,560,25,19,8741,8437,8567,0,0,0,0,0,0,0.286366343,16,970,7587,7050,7587,0.7,0.376209615,0.613035113,0.311494704,0,16,11.2,14.4,13.2,82
"522",1120,540,530,24,22,7895,7362,7637,0.541,-1.008,0.752,0.641,-1.443,0.774,0.248188406,13,31870,790,31870,790,0.727,0.497536575,0.618862798,0.152712449,0,0,0,0,0,60
"523",6546,590,640,27,21,7308,6873,7108,0.541,-1.008,0.752,0.641,-1.443,0.774,0.205684368,11,36872,428,36872,428,0.6,0.315396025,0.60785919,0.12020202,457.0860135,0,0,0,0,84
"524",281,620,600,27,17,5167,4700,4979,0.541,-1.008,0.752,0.641,-1.443,0.774,0.668299653,9,25416,846,25416,846,0,0.465326268,0.368803419,0.316338355,304.622576,0,0,0,0,79
"525",4099,0,0,26,19,6115,5912,6027,0.541,-1.008,0.752,0.641,-1.443,0.774,0.153782555,13,27332,574,27332,574,0,0.500361255,0.650855365,0.211469534,0,18.9,17.5,13.5,13.9,78
"526",5045,588,593,25,17,9069,7579,8439,0.541,-1.008,0.752,0.641,-1.443,0.774,0.287944464,20,11165,0,22881,0,0.538,0.453461441,0.692740175,0.300291545,512.9474954,0,0,0,0,76
"527",3520,0,0,25,22,4491,4231,4395,0.541,-1.008,0.752,0.641,-1.443,0.774,0.283283283,10,25930,230,25930,230,0,0.515797884,0.758849558,0.2303207,10.06306306,18.7,9.4,9.4,8.6,69
"528",4169,0,0,25,30,8394,7985,8298,0.541,-1.008,0.752,0.641,-1.443,0.774,0.428186109,9,35700,1392,35700,1392,0,0.510655129,0.456051873,0.396524487,0,13.5,25.5,17.2,18.3,82
"529",818,0,0,0,19,6029,6061,6049,0.541,-1.008,0.752,0.641,-1.443,0.774,0.458507559,14,14472,600,14472,600,0,0.828703084,0.933795712,0.404456448,0,18.9,17.5,13.5,13.9,73
"530",4242,0,0,0,-3,4370,0,4370,0.541,-1.008,0.752,0.641,-1.443,0.774,0.362509682,9,12662,1101,12662,1101,0,0.919145541,0.995215311,0.407051282,0,0,0,0,0,67
"531",7055,588,670,26,18,9203,8025,8629,0.541,-1.008,0.752,0.641,-1.443,0.774,0.508363511,13,37320,0,37320,0,0,0.714975378,0.690609279,0.1898017,216.4633558,13.5,25.5,17.2,18.3,81
"532",5882,560,560,25,18,9432,8504,8960,0.541,-1.008,0.752,0.641,-1.443,0.774,0.348195252,18,8244,1419,24287,1419,0.167,0.494275349,0.688673139,0.30862312,182.6266575,0,0,0,0,73
"533",2657,0,0,24,18,8561,7660,8172,0.541,-1.008,0.752,0.641,-1.443,0.774,0.225251486,16,10556,0,16414,0,0.917,0.454164795,0.784193363,0.242906067,43.42604024,0,0,0,0,72
"534",1008,650,660,29,19,7900,7463,7786,0.541,-1.008,0.752,0.641,-1.443,0.774,0.297420965,13,36980,0,36980,0,0,0.57548193,0.716446125,0.320140721,1702.31198,14.8,23.3,17.4,18.7,92
"535",8051,0,0,0,22,4700,4466,4633,0.541,-1.008,0.752,0.641,-1.443,0.774,0.287625418,13,12239,0,12239,0,0,0.459962807,0.714285714,0.615384615,0,20.4,16.2,13,13.1,68
"536",5319,608,580,25,18,6107,5147,5809,0.541,-1.008,0.752,0.641,-1.443,0.774,0.227943223,20,24542,570,24542,570,0,0.561588807,0.688387636,0.184466019,0,18.9,17.5,13.5,13.9,76
"537",1747,590,615,26,18,8608,7476,8045,0.541,-1.008,0.752,0.641,-1.443,0.774,0.164095958,17,11028,0,15696,0,0.545,0.50207658,0.804334952,0.309159181,337.3429546,0,0,0,0,83
"538",4605,680,690,30,21,8643,7619,8098,0.541,-1.008,0.752,0.641,-1.443,0.774,0.3859174,13,40728,433,40728,433,0.2,0.337191328,0.696534235,0.217839806,0,17.7,17.3,14.6,14.8,92
"539",3239,520,540,25,22,6620,5884,6259,0.541,-1.008,0.752,0.641,-1.443,0.774,0.219387755,16,10128,125,15192,125,0,0.301852472,0.910923277,0.337615989,343.486516,0,0,0,0,75
"540",4072,570,600,26,19,7852,7420,7565,0.541,-1.008,0.752,0.641,-1.443,0.774,0.349908592,11,17250,140,17250,140,0,0.764053822,0.585918854,0.354378819,7.319744059,22.7,9,10.3,9,80
"541",4189,0,0,19,18,6421,5835,6030,0.541,-1.008,0.752,0.641,-1.443,0.774,0.591033852,9,19936,400,19936,400,0,0.639210074,0.484182777,0.284936479,0,13.5,25.5,17.2,18.3,43
"542",4908,603,493,23,22,5716,5281,5517,0.541,-1.008,0.752,0.641,-1.443,0.774,0.476568133,11,19422,1096,19422,1096,0.556,0.797216828,0.405867971,0.503012048,59.22782985,21,8.6,9.4,8.4,65
"543",575,673,680,30,16,9972,8447,9518,0.541,-1.008,0.752,0.641,-1.443,0.774,0.26298269,13,13740,300,29220,300,0.818,0.35002868,0.755038153,0.310702254,7622.50759,0,0,0,0,85
"544",2958,510,510,24,29,6282,6131,6225,0.541,-1.008,0.752,0.641,-1.443,0.774,0.345835489,16,21950,1182,21950,1182,0.455,0.618778469,0.694672131,0.36086529,0,0,0,0,0,78
"545",4182,0,0,26,17,9462,8026,8809,0.541,-1.008,0.752,0.641,-1.443,0.774,0.259470746,21,11460,0,24736,0,0,0.507874693,0.670019157,0.304860615,536.588699,21,8.6,9.4,8.4,78
"546",669,500,500,23,22,5394,5115,5268,0.541,-1.008,0.752,0.641,-1.443,0.774,0.222839017,16,22950,851,22950,851,0,0.507421561,0.614314115,0.166127292,0,0,0,0,0,59
"547",7512,0,0,25,22,5102,5714,5388,0.541,-1.008,0.752,0.641,-1.443,0.774,0.234726688,11,18400,584,18400,584,0,0.497442928,0.706467662,0.373239437,0,18.9,17.5,13.5,13.9,59
"548",2171,0,0,0,24,4995,5820,5238,0.541,-1.008,0.752,0.641,-1.443,0.774,0.307070707,6,17407,100,17407,100,0,0.33988959,0.571428571,1,0,13.5,25.5,17.2,18.3,100
"549",5687,0,0,25,18,8129,7046,7644,0.541,-1.008,0.752,0.641,-1.443,0.774,0.274171738,18,8253,438,19971,438,0.182,0.484196032,0.799553144,0.300798403,80.89528398,0,0,0,0,71
"550",1592,468,540,25,19,5912,5772,5840,0.541,-1.008,0.752,0.641,-1.443,0.774,0.27195301,11,22100,640,22100,640,0,0.55778905,0.742394822,0.238012206,0,0,0,0,0,63
"551",3642,610,645,25,18,5081,4548,4880,0.541,-1.008,0.752,0.641,-1.443,0.774,0.261028071,12,23750,600,23750,600,0,0.619292934,0.666413085,0.192351598,0,0,0,0,0,77
"552",151,0,0,26,15,10859,8658,9856,0.541,-1.008,0.752,0.641,-1.443,0.774,0.463774558,15,10995,1355,25237,1355,0.636,0.308279307,0.773260103,0.232693735,5429.962545,13.5,25.5,17.2,18.3,76
"553",7845,0,0,25,16,9930,8170,9175,0.541,-1.008,0.752,0.641,-1.443,0.774,0.279396839,18,9794,891,24026,891,0.615,0.404116809,0.840591091,0.255796178,828.8527258,17.7,17.3,14.6,14.8,78
"554",584,650,630,26,18,7382,7142,7257,-0.663,-1.071,1.071,0,0,0,0.376566125,12,33766,665,33766,665,0.4,0.649602242,0.680240793,0.205622072,0,19.1,11.7,9.6,9.5,75
"555",3895,0,0,24,20,7885,7264,7585,-0.663,-1.071,1.071,0,0,0,0.175364668,22,7146,988,7146,988,0.273,0.294577519,0.935272045,0.40220662,43.76012966,0,0,0,0,68
"556",2735,0,0,26,21,6446,6429,6442,-0.663,-1.071,1.071,0,0,0,0.156549521,9,24000,450,24000,450,0,0.345781528,0.776805252,0.397183099,0,0,0,0,0,71
"557",208,750,760,33,21,11495,10965,11246,-0.663,-1.071,1.071,0,0,0,0.34418382,9,47460,276,47460,276,0.2,0.254236429,0.227727489,0.363319386,1655.337961,0,0,0,0,97
"558",2966,665,660,28,21,7273,6801,7049,-0.663,-1.071,1.071,0,0,0,0.17760181,12,33900,214,33900,214,0.8,0.462086676,0.642808684,0.284960422,209.2021116,0,0,0,0,83
"559",4488,0,0,0,18,5104,4782,4936,-0.663,-1.071,1.071,0,0,0,0.312863737,15,20200,0,20200,0,0.455,0.59096763,0.532404181,0.316753927,0,0,0,0,0,69
"560",8005,0,0,0,21,7119,6185,6619,-0.663,-1.071,1.071,0,0,0,0.16673428,11,39930,470,39930,470,0.6,0.489481837,0.610694364,0.193700787,54.00081136,0,0,0,0,91
"561",5517,610,570,27,18,6637,6195,6391,-0.663,-1.071,1.071,0,0,0,0.579472559,13,35710,560,35710,560,0.4,0.682410893,0.695932104,0.219091674,24.16094084,0,0,0,0,83
"562",644,730,735,32,21,10591,9136,9845,-0.663,-1.071,1.071,0,0,0,0.371167048,10,46974,221,46974,221,0.818,0.270880482,0.363453505,0.230310771,931.8077803,0,0,0,0,94
"563",87,690,750,30,15,12052,9677,11091,-0.663,-1.071,1.071,0,0,0,0.338562071,17,12060,1500,19310,1500,0.615,0.19221974,0.453529937,0.272413793,12277.86403,19.1,11.7,9.6,9.5,92
"564",3789,480,510,24,22,7078,6464,6835,-0.663,-1.071,1.071,0,0,0,0.348466981,21,10030,1438,10030,1438,0,0.330546459,0.719565217,0.413897281,139.0141509,0,0,0,0,66
"565",2543,610,640,26,19,8258,6922,7678,-0.663,-1.071,1.071,0,0,0,0.169763727,18,11720,1082,15385,1082,0.929,0.369715399,0.767829457,0.369510348,2064.477844,21.2,10.5,10.4,10.5,77
"566",3738,680,650,28,21,6741,6873,6795,-0.663,-1.071,1.071,0,0,0,0.361886429,13,11720,863,11720,863,0,0.205428835,0.635856296,0.226549643,661.2204042,0,0,0,0,79
"567",4939,520,570,25,19,8069,7406,7745,-0.663,-1.071,1.071,0,0,0,0.215984655,20,6898,918,13796,918,0.364,0.31489517,0.841911765,0.354902739,29.53964194,0,0,0,0,71
"568",6770,570,540,26,22,6997,6706,6900,-0.663,-1.071,1.071,0,0,0,0.281918819,14,20320,456,20320,456,0,0.587879442,0.911971831,0.415057915,0,19.1,11.7,9.6,9.5,69
"569",2685,650,640,27,22,6179,5976,6102,-0.663,-1.071,1.071,0,0,0,0.153371076,18,28390,336,28390,336,0.8,0.476123626,0.695427729,0.465535525,0,0,0,0,0,80
"570",4711,660,430,23,24,4085,4341,4136,-0.663,-1.071,1.071,0,0,0,0.079470199,16,15500,259,15500,259,0,0.295043549,0.666666667,0.789473684,0,0,0,0,0,71
"571",1049,625,615,29,21,8537,7724,8112,-0.663,-1.071,1.071,0,0,0,0.204130644,12,38428,974,38428,974,0,0.503626595,0.821832579,0.373021335,0,0,0,0,0,88
"572",5236,0,0,24,18,8341,7927,8161,-0.663,-1.071,1.071,0,0,0,0.243681207,22,6584,969,14226,969,0.545,0.310206821,0.821915502,0.344665165,141.1536894,0,0,0,0,73
"573",5021,615,595,28,21,8628,7726,8167,-0.663,-1.071,1.071,0,0,0,0.174271845,12,38024,680,38024,680,0.833,0.355343992,0.787610619,0.388936906,0,0,0,0,0,88
