"","NUID","SATREAD","SATMATH","ACTCUM","CARNIGIE","AVGSALMALE","AVGSALWOM","AVGSALTOT","HOUSE","HDEM","HREP","SENATE","SDEM","SREP","PERNWHT","STUFACR","TUITINS","FEEINS","TUITOUT","FEEOUT","FOOTBALL","TUITPER","SLCTVTY","APPEAL","RSRCHPSTU","HIGHBP","CHGENROL"
"425",6748,550,560,26,21,8493,8239,8372,0.526,-0.216,0.697,0.444,0.019,0.609,0.924865832,14,"19800","2669","19800","2669",0,0.477601136,0.657520116,0.214621901,2413.474061,39.3,0.959656652
"426",8206,0,0,0,21,7881,6821,7503,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.312348668,10,"41535","549","41535","549",0,0.599914303,0.755,0.268211921,0,0,0.936507937
"427",4727,0,0,0,21,11220,10475,10873,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.275520833,10,"48435","0","48435","0",0.25,0.71512857,0.217837551,0.419983753,787.6583333,0,1.002087683
"428",1073,0,0,0,21,11724,11022,11367,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.358247423,9,"47744","468","47744","468",0.25,0.164535654,0.148748159,0.495049505,1421.649485,0,0.98828324
"429",1251,730,580,0,9,6542,6454,6460,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.030534351,5,"8860","1958","8860","1958",0,0.517112777,0.25,1,0,0,0.97761194
"430",4073,720,740,32,21,12316,11076,11758,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.39197225,10,"47060","2060","47060","2060",0.125,0.428447614,0.225207428,0.297076023,891.4767096,0,0.989700834
"431",6999,0,0,0,22,7116,6572,6797,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.16695279,14,"8352","865","17440","865",0,0.295472064,0.833952912,0.332838039,290.1287554,0,0.943319838
"432",7758,480,500,19,22,7025,6329,6729,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.347386172,15,"6600","975","6600","975",0,0.290318597,0.893023256,0.645833333,12.36649803,0,1.111875
"433",2719,600,610,28,16,9634,8154,9128,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.239597943,16,"8370","2240","26640","2240",0.273,0.261374746,0.912078957,0.203216519,5110.254013,0,0.997978227
"434",5266,580,590,29,18,8660,7604,8077,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.510365442,13,"33540","1220","33540","1220",0,0.744456602,0.851449275,0.166489362,605.5089191,0,1.071494989
"435",701,0,0,0,30,5404,5849,5602,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.193482688,10,"31560","680","31560","680",0,0.64974233,0.98053528,0.29280397,0,28.4,1.113378685
"436",3189,540,540,26,19,6050,5994,6024,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.38959854,12,"32620","0","32620","0",0,0.636843854,0.776258993,0.259499537,0,0,0.878381086
"437",1424,550,550,25,18,9380,7999,8703,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.257737708,16,"6578","1218","17290","1218",0,0.321677989,0.877718989,0.236101808,787.7126127,28.4,0.938830716
"438",7434,0,0,0,22,6671,5569,6038,-0.546,-1.118,0.823,0.371,-0.977,0.701,0.079069767,12,"25600","1200","25600","1200",0,0.595555788,0.909747292,0.261904762,0,0,1.12369338
"439",7015,550,530,23,18,11247,9741,10575,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.604685408,15,"6480","1846","17898","1846",0,0.469088365,0.526706231,0.397183099,829.5116466,39.3,0.992031873
"440",2717,490,470,20,17,8726,7966,8339,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.963766984,16,"5217","2440","15700","2440",0.75,0.214840946,0.574691127,0.385016287,101.0996408,0,1.01489935
"441",1807,570,600,26,27,7226,7019,7177,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.524559778,12,"22788","720","22788","720",0,0.715887677,0.974860335,0.23782235,0,0,1.006529851
"442",4613,470,460,21,22,5504,5415,5462,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.879095164,7,"21190","1600","21190","1600",0,0.335172129,0.330909091,0.314285714,0,0,0.89275766
"443",4119,470,500,20,20,7571,7233,7395,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.978734576,13,"4294","3052","9818","3052",0,0.043168686,0.371884123,0.155797101,0,39.3,0.928571429
"444",3584,530,530,22,18,7351,6743,7099,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.395683453,16,"6214","2274","18314","2274",0.6,0.235295075,0.634551495,0.375755135,54.34363998,0,1.028009441
"445",4614,0,0,0,21,8088,7624,7811,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.498438042,11,"41400","780","41400","780",0,0.572902243,0.770693512,0.141146589,46.34050677,39.3,0.990374699
"446",5760,0,0,0,19,7478,7359,7409,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.348749052,11,"34630","520","34630","520",0,0.524905766,0.78606357,0.200622084,0,0,0.999621069
"447",2101,750,780,34,15,12135,9404,10951,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.52834031,10,"48710","0","48710","0",0.917,0.101399683,0.141202795,0.380316931,52045.48026,39.3,1.037725512
"448",2760,0,0,0,18,10638,8582,9571,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.248699112,11,"43800","1400","43800","1400",0,0.613113194,0.609288238,0.12226299,204.5509642,39.3,1.017281644
"449",4202,640,670,29,16,10841,8652,9816,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.548697933,19,"8044","2962","20808","2962",0,0.248869723,0.594223351,0.246833439,4456.106849,39.3,1.013286368
"450",3308,690,730,0,15,13332,10681,12375,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.505763121,17,"8152","1844","29300","1844",0,0.239790862,0.448758529,0.310266458,10621.55379,0,1.00076591
"451",1973,650,630,0,30,8114,8025,8068,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.486079759,9,"42280","1590","42280","1590",0,0.710157779,0.473546359,0.227323009,0,39.3,1.009878419
"452",574,470,460,18,20,8172,7450,7856,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.838857619,15,"5005","2620","14067","2620",0,0.110969157,0.490550421,0.286839145,2515.650198,0,0.977184763
"453",8130,480,490,19,17,9032,8550,8826,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.966583423,15,"5060","2448","14734","2448",0.4,0.165330268,0.66719057,0.34393404,3001.608396,39.3,1.001548356
"454",3003,570,560,24,19,7598,6961,7334,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.289533995,12,"36250","1250","36250","1250",0,0.553557652,0.671519712,0.123264312,21.57448434,0,1.031114612
"455",509,0,0,0,24,5857,0,5857,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.047535211,18,"10900","0","10900","0",0,0.470453873,0.781954887,0.875,69.69542254,39.3,0.977624785
"456",5402,600,580,28,18,7632,7294,7387,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.360435876,12,"32548","1172","32548","1172",0,0.738957918,0.519184652,0.2147806,9.188600168,39.3,0.907224335
"457",4334,0,0,0,18,8029,6734,7394,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.289043336,16,"6712","2374","15058","2374",0.7,0.276665252,0.606339713,0.23456303,131.8847097,0,1.010848228
"458",8249,640,620,28,21,7469,6789,7147,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.27664042,10,"11195","2700","26045","2700",0,0.278216847,0.788059701,0.298484848,219.3800525,0,0.96651446
"459",1862,0,0,0,21,9590,8578,9293,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.243093923,7,"48544","575","48544","575",0,0.400299674,0.78313253,0.403846154,0,0,1.003696858
"460",6635,580,590,25,18,7706,6858,7232,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.379449712,17,"6430","2752","18036","2752",0.636,0.331441933,0.733808349,0.337856343,219.705192,0,0.993628606
"461",3733,680,700,0,21,10856,10042,10589,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.354107025,8,".",".",".",".",0.846,0,0.085274207,0.867443554,2163.602731,0,0.994742607
"462",7036,550,560,24,20,8522,8219,8356,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.441865285,14,"28864","2134","28864","2134",0.818,0.612699247,0.597355142,0.213807166,0,0,0.946635276
"463",3913,0,0,0,21,8616,7553,8127,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.282299742,11,"42844","1006","42844","1006",0,0.460648275,0.540674748,0.105618585,0,0,0.948529412
"464",2233,590,590,27,21,7379,7014,7185,-0.932,-1.176,0.853,-0.83,-1.128,0.888,0.24756643,11,"39500","0","39500","0",0,0.551638934,0.798184358,0.188538933,22.62562484,0,0.910419162
"465",2696,490,500,23,18,6504,6339,6409,0,0,0,0,0,0,0.424045321,14,"31870","0","31870","0",0.364,0.721288129,0.631553398,0.272867025,0,32.8,0.988591579
"466",3139,773,780,34,21,13400,11427,12444,0,0,0,0,0,0,0.581151832,8,"49730","832","49730","832",1,0.194433121,0.141223156,0.394214876,2388.376963,0,1.006322445
"467",1441,0,0,0,19,6078,6396,6233,0,0,0,0,0,0,0.277094972,11,"32880","2194","32880","2194",0.1,0.731881132,0.800560224,0.164450665,0,0,0.973355084
"468",5959,0,0,0,19,8661,8033,8389,0,0,0,0,0,0,0.326671035,12,"35510","650","35510","650",0.846,0.572774718,0.757493188,0.157719978,0,31.9,1.000327761
"469",3302,720,720,30,29,15812,14479,15310,0,0,0,0,0,0,0.597932223,14,"46784","0","46784","0",0,0.495655422,0.26303885,0.26707132,845.6961516,0,0.945938604
"470",7147,0,0,0,21,8313,7806,7966,0,0,0,0,0,0,0.394775898,12,"31785","0","31785","0",0,0.812546619,0.772648084,0.200676437,0,0,1.038852914
"471",7156,550,560,25,22,7788,7698,7731,0,0,0,0,0,0,0.334722801,17,"31230","1580","31230","1580",0.7,0.679461757,0.668910649,0.189844465,0,31.9,1.086995922
"472",7805,640,690,30,18,13082,12480,12843,0,0,0,0,0,0,0.438302073,12,"42550","1535","42550","1535",0.455,0.679822719,0.423196741,0.259060023,512.5041132,0,1.010473815
"473",2481,0,0,0,30,10044,9174,9825,0,0,0,0,0,0,0.642967809,11,"38940","1142","38940","1142",0,0.638999699,0.288068393,0.407311828,0,30.2,1.0692067
"474",5462,720,750,33,16,15133,12878,14211,0,0,0,0,0,0,0.428368977,14,"48540","784","48540","784",0.25,0.429528489,0.285050532,0.257227841,2234.726939,0,0.995702649
"475",5806,680,730,31,15,14300,10969,12920,0,0,0,0,0,0,0.560912466,12,"47422","1014","47422","1014",0,0.531328972,0.326226246,0.20306642,4160.345154,30.2,0.98831708
"476",5460,700,770,32,15,13366,11656,12654,0,0,0,0,0,0,0.553022188,10,"47702","1596","47702","1596",0,0.406532909,0.340235562,0.223897264,8379.184392,0,1.018706157
"477",989,550,550,24,18,9010,8721,8859,0,0,0,0,0,0,0.238390093,19,"910","7993","7050","7993",0.636,0.28436822,0.807089298,0.322635135,0,0,0.995789157
"478",1778,0,0,0,9,6357,7005,6864,0,0,0,0,0,0,0.423967774,6,"33015","1395","33015","1395",0,0.956368417,0.523809524,0.818181818,0,0,1.046364594
"479",3430,510,520,22,19,9964,9383,9564,0,0,0,0,0,0,0.336676606,10,"34730","1715","34730","1715",0.4,0.631229326,0.877025567,0.123588586,0,0,1.010961907
"480",6955,0,0,0,13,6326,7284,6756,0,0,0,0,0,0,0.578824898,19,"35420","0","35420","0",0,0.526777371,0.673579428,0.304802956,0,0,1.057846154
"481",3859,550,560,24,21,5819,5504,5700,0,0,0,0,0,0,0.454736842,14,"29380","500","29380","500",0,0.53453477,0.612931798,0.164739884,0,28.3,0.876383764
"482",2156,0,0,0,20,8444,8776,8644,0,0,0,0,0,0,0.355885804,13,"36284","220","36284","220",0,0.574841436,0.784082923,0.124355814,0,30.2,0.92477396
"483",4848,0,0,0,19,8834,8078,8402,0,0,0,0,0,0,0.179005525,14,"29792","700","29792","700",0.5,0.574364289,0.7278402,0.27787307,0,0,0.843626194
"484",3448,0,0,0,23,5344,5409,5381,0,0,0,0,0,0,0.69550173,17,"27947","995","27947","995",0,0.788121567,0.701760959,0.148424987,0,30.2,1.012613875
"485",2746,540,550,23,18,9098,8404,8777,0,0,0,0,0,0,0.207126355,14,"970","8965","7050","8965",0.727,0.332168591,0.747623812,0.263967882,0.122001066,0,1.00679907
"486",1457,540,540,23,18,8430,8490,8464,0,0,0,0,0,0,0.289423985,15,"970","7730","7050","7730",0.818,0.26119623,0.708099105,0.251396648,173.6501416,0,1
"487",27,0,0,0,21,9442,9115,9271,0,0,0,0,0,0,0.341789052,10,"47620","1428","47620","1428",0,0.537638835,0.700144858,0.259310345,2268.64753,0,0.982939633
"488",845,800,800,35,15,21593,17118,20072,0,0,0,0,0,0,0.580497701,7,"41632","3646","41632","3646",0.9,0.123367133,0.055753612,0.798076923,23692.18285,26.7,1.038162366
"489",981,0,0,0,21,10505,10012,10278,0,0,0,0,0,0,0.302667579,10,"46550","626","46550","626",0.545,0.364911721,0.370280516,0.302211302,237.9528044,31.9,1.013167013
"490",7928,530,530,23,22,7895,7724,7786,0,0,0,0,0,0,0.32533219,13,"30800","1200","30800","1200",0,0.632298041,0.781456954,0.197740113,45.54007715,23.9,1.009083045
"491",8267,650,650,29,16,12194,10537,11486,0,0,0,0,0,0,0.371587272,17,"1454","11973","8567","20558",0,0.405494827,0.567873515,0.269028007,2621.493127,30.7,1.02213241
"492",4818,640,670,30,15,12988,10587,11921,0,0,0,0,0,0,0.363085265,18,"11684","2672","28017","2672",0.25,0.301505044,0.583179666,0.200914413,4030.483992,0,1.007983542
"493",4024,570,590,0,16,10997,9977,10470,0,0,0,0,0,0,0.621616497,16,"1714","10968","9758","20162",0,0.413054064,0.69054992,0.259780424,2071.675753,30.2,1.003233937
"494",7488,570,610,26,26,9035,8834,8909,0,0,0,0,0,0,0.627919536,16,"29600","930","29600","930",0,0.889116279,0.865625642,0.185853311,3.867827731,30.2,1.053627312
"495",2117,570,590,23,22,8972,7729,8579,0,0,0,0,0,0,0.154669839,16,"1554","6067","17360","6067",0.4,0.265537318,0.739393939,0.631147541,0,0,1.007793765
"496",3514,0,0,0,22,8317,7729,8047,0,0,0,0,0,0,0.426433283,13,"35570","1700","35570","1700",0.545,0.61366808,0.789704554,0.135272014,91.53602232,0,1.073821847
"497",7168,0,0,0,21,10735,9136,9788,0,0,0,0,0,0,0.520808561,10,"43700","186","43700","186",0,0.364530089,0.500777605,0.270703934,1095.300832,0,1.020631068
"498",673,510,500,22,22,5577,5217,5355,0,0,0,0,0,0,0.404285714,13,"31085","1215","31085","1215",0.2,0.546550271,0.632600259,0.295160191,0,23.9,1.015965167
"499",3708,0,0,0,22,6214,6586,6413,0,0,0,0,0,0,0.644831116,15,"30128","1280","30128","1280",0,0.67637593,0.791361358,0.12962963,0,0,0.929590866
"500",3137,0,0,0,22,8179,7153,7730,0,0,0,0,0,0,0.174611973,17,"33000","300","33000","300",0.1,0.550756254,0.826813187,0.173312068,0,0,1.038572251
"501",2840,580,550,25,21,9071,8193,8632,0,0,0,0,0,0,0.318521777,12,"1030","8445","9975","8445",0,0.164812626,0.734098517,0.175895765,0,0,1.023412877
"502",6731,740,770,34,16,13261,10635,12159,0,0,0,0,0,0,0.540045679,14,"44620","910","44620","910",0,0.688751118,0.284781189,0.19439811,3890.521507,30.2,0.993607928
"503",897,530,540,24,22,6475,7230,6966,0,0,0,0,0,0,0.507974867,13,"30768","1512","30768","1512",0,0.646157069,0.748798077,0.298555377,0,0,0.993756004
"504",5251,430,440,0,21,6613,6086,6174,0,0,0,0,0,0,0.880324544,15,"26360","690","26360","690",0,0.375761052,0.709424084,0.298892989,0,0,1.226368159
"505",1908,0,0,0,26,7605,7537,7552,0,0,0,0,0,0,0.493722155,11,"37540","0","37540","0",0,0.653745425,0.842313396,0.156690141,0,0,0.949250288
"506",2862,0,0,0,18,8697,8351,8511,0,0,0,0,0,0,0.322530732,15,"910","8336","7050","8458",0,0.371789145,0.749031758,0.282574974,0,0,0.978549798
"507",2071,630,610,29,18,8492,7725,7921,0,0,0,0,0,0,0.366821751,7,"36320","1060","36320","1060",0,0.719477818,0.575737705,0.17881549,40.38165164,30.2,1.220802272
"508",3164,0,0,0,23,5977,5319,5634,0,0,0,0,0,0,0.482093664,6,"49102","1107","49102","1107",0,0.389841596,0.894472362,0.657303371,0,0,0.955263158
"509",1090,0,0,0,21,12645,10958,11676,0,0,0,0,0,0,0.507306889,9,"46010","278","46010","278",0,0.235853819,0.378945266,0.32103321,1716.944527,0,0.9928931
"510",6559,560,580,26,18,8572,7795,8157,0,0,0,0,0,0,0.226858654,12,"33970","485","33970","485",0.4,0.505663826,0.641536965,0.208112206,0,32.8,0.970898716
"511",6118,560,570,25,18,10139,8689,9481,0,0,0,0,0,0,0.388202624,18,"1417","11171","8099","18074",0.4,0.290624447,0.762613621,0.247020211,1865.268601,0,1.003748558
"512",6183,0,0,0,21,9677,8132,9030,0,0,0,0,0,0,0.165704864,12,"38550","0","38550","0",0.636,0.538776772,0.751697217,0.148114699,161.9954658,0,0.95927244
"513",8272,560,560,26,18,8995,8455,8753,0,0,0,0,0,0,0.542238189,13,"33800","134","33800","134",0,0.848557928,0.823716439,0.190707648,0,30.2,0.980572161
"514",7914,750,770,33,15,12420,10397,11533,0,0,0,0,0,0,0.471497113,9,"49520","1084","49520","1084",0.75,0.423781997,0.160992499,0.443141088,11431.65414,0,1.017037466
"515",7399,740,750,33,21,12609,11127,11712,0,0,0,0,0,0,0.613375544,7,"46550","286","46550","286",0,0.197989616,0.298507463,0.43115942,4419.469727,0,0.964503817
"516",4872,570,610,27,19,9540,8782,9221,0,0,0,0,0,0,0.31215342,12,"31730","2300","31730","2300",0.909,0.716772626,0.809408732,0.143113057,0,32.8,1.029250892
"517",1344,0,0,0,21,9882,8787,9302,0,0,0,0,0,0,0.319950587,10,"47390","310","47390","310",0,0.504657246,0.645534475,0.149462366,0,0,0.970041941
"518",4049,542,520,24,19,7020,7165,7125,0,0,0,0,0,0,0.457122608,10,"32625","1210","32625","1210",0,0.601328494,0.954169797,0.170866142,0,30.2,0.903907751
"519",3768,780,770,34,21,9542,8189,8923,0,0,0,0,0,0,0.445772466,7,"49780","290","49780","290",0.25,0.146208039,0.176086009,0.454620462,0,0,0.996031746
"520",573,0,0,0,17,12067,10644,11670,0,0,0,0,0,0,0.442681299,13,"44970","620","44970","620",0.636,0.598050687,0.485450256,0.221344674,4445.647338,31.9,0.99985172
"521",5848,550,560,25,19,8811,8762,8783,0,0,0,0,0,0,0.28202511,17,"970","7887","7050","7887",0.4,0.361640072,0.685660275,0.320598661,0,31.9,0.972117484
"522",1120,540,573,24,22,8017,7555,7789,0.573,-1.101,0.767,0.659,-1.496,0.758,0.302670623,13,"32810","800","32810","800",0.7,0.505072812,0.610313563,0.159393377,0,0,1.017512077
"523",6546,600,560,27,21,7546,7108,7346,0.573,-1.101,0.767,0.659,-1.496,0.758,0.214174455,12,"38678","450","38678","450",0.818,0.506182288,0.79800222,0.211404729,302.2040498,0,0.960359013
"524",281,620,620,27,17,5134,4587,4904,0.573,-1.101,0.767,0.659,-1.496,0.758,0.676501581,9,"26128","872","26128","872",0,0.390481592,0.392094502,0.317497103,275.6986301,0,0.968565013
"525",4099,0,0,26,19,6051,6041,6047,0.573,-1.101,0.767,0.659,-1.496,0.758,0.169925512,13,"28426","394","28426","394",0,0.575257858,0.724098672,0.193920335,0,32.7,0.887970236
"526",5045,560,580,25,17,9060,7674,8462,0.573,-1.101,0.767,0.659,-1.496,0.758,0.286403466,20,"11455","0","22881","0",0.538,0.487501563,0.687483176,0.272983555,443.0999311,0,0.993090637
"527",3520,0,0,23,22,4443,4458,4449,0.573,-1.101,0.767,0.659,-1.496,0.758,0.245027125,11,"26840","70","26840","70",0,0.603209791,0.702672606,0.234548336,0,24.6,1.107107107
"528",4169,0,0,26,30,7484,6181,7165,0.573,-1.101,0.767,0.659,-1.496,0.758,0.439104674,10,"37560","1390","37560","1390",0,0.618136857,0.496133254,0.342925659,0,46.3,1.024275118
"529",818,0,0,0,19,6281,6223,6244,0.573,-1.101,0.767,0.659,-1.496,0.758,0.442295751,11,"15192","760","15192","760",0,0.842722739,0.892293826,0.341919192,0,32.7,0.906481184
"530",4242,0,0,0,-3,3106,3224,3109,0.573,-1.101,0.767,0.659,-1.496,0.758,0.316209035,9,"13615","1128","13615","1128",0,0.931265732,0.642276423,0.664556962,0,0,0.874515879
"531",7055,608,628,27,18,9294,8075,8681,0.573,-1.101,0.767,0.659,-1.496,0.758,0.42631392,10,"38626","0","38626","0",0,0.739578812,0.729171345,0.158915922,234.5582386,46.3,0.971201931
"532",5882,580,580,25,18,9695,8782,9227,0.573,-1.101,0.767,0.659,-1.496,0.758,0.338925026,18,"8888","1529","26183","1529",0.083,0.489845442,0.747752178,0.269798027,157.4365324,0,0.949850056
"533",2657,540,580,24,18,8807,7948,8434,0.573,-1.101,0.767,0.659,-1.496,0.758,0.230226151,16,"10836","0","17430","0",0.917,0.478068001,0.781781101,0.244347826,28.44610263,0,0.995770462
"534",1008,628,670,29,19,8080,7641,7966,0.573,-1.101,0.767,0.659,-1.496,0.758,0.311635476,14,"38430","0","38430","0",0,0.638672334,0.700968523,0.249856074,1800.030513,41.4,1.022462562
"535",8051,0,0,0,22,4400,3471,4090,0.573,-1.101,0.767,0.659,-1.496,0.758,0.412175649,13,"11514","754","11514","754",0,0.475500731,0.813186813,0.540540541,0,30.4,1.675585284
"536",5319,578,580,25,18,6114,5320,5861,0.573,-1.101,0.767,0.659,-1.496,0.758,0.245925079,20,"25530","570","25530","570",0,0.594515032,0.729770992,0.17625523,0,32.7,0.97328138
"537",1747,580,630,26,18,8899,7623,8254,0.573,-1.101,0.767,0.659,-1.496,0.758,0.16817297,17,"11363","0","16044","0",0.8,0.51213279,0.811407381,0.298657962,303.1345245,0,1.001636433
"538",4605,0,0,0,21,8731,7783,8227,0.573,-1.101,0.767,0.659,-1.496,0.758,0.394878706,13,"42510","436","42510","436",0.3,0.52901593,0.716496945,0.207504264,0,33.2,1.004739336
"539",3239,530,560,25,22,6686,6193,6460,0.573,-1.101,0.767,0.659,-1.496,0.758,0.229282795,15,"10392","188","15600","188",0,0.299469682,0.918885449,0.293126685,360.8219993,0,0.980685131
"540",4072,0,0,24,19,7352,7613,7532,0.573,-1.101,0.767,0.659,-1.496,0.758,0.350832013,10,"18600","140","18600","140",0,0.855723791,0.598765432,0.312714777,19.02436609,27.4,0.92285192
"541",4189,0,0,18,18,7054,6577,6730,0.573,-1.101,0.767,0.659,-1.496,0.758,0.615761821,8,"20500","430","20500","430",0,0.557159307,0.574912892,0.143939394,0,46.3,0.870692284
"542",4908,480,510,23,22,5704,5574,5647,0.573,-1.101,0.767,0.659,-1.496,0.758,0.465764331,12,"19900","1128","19900","1128",0.556,0.731588079,0.578884935,0.329918033,66.16958599,26.2,0.90555155
"543",575,670,690,29,16,10281,8692,9815,0.573,-1.101,0.767,0.659,-1.496,0.758,0.259107167,12,"14630","300","30788","300",0.7,0.359043878,0.754363164,0.314299778,7671.096304,0,1.005193076
"544",2958,530,550,24,29,7781,6733,7299,0.573,-1.101,0.767,0.659,-1.496,0.758,0.400155602,14,"22940","1230","22940","1230",0.455,0.594151329,0.693886861,0.230111769,0,0,0.997413347
"545",4182,560,590,26,17,9659,8172,8963,0.573,-1.101,0.767,0.659,-1.496,0.758,0.271032788,21,"12431","0","24736","0",0,0.546276498,0.80387719,0.332109193,520.3664323,26.2,1.005923211
"546",669,540,590,22,22,5877,5733,5819,0.573,-1.101,0.767,0.659,-1.496,0.758,0.238983051,17,"23950","866","23950","866",0,0.582180586,0.568679692,0.127537741,0,0,0.935765266
"547",7512,0,570,24,22,5102,5420,5239,0.573,-1.101,0.767,0.659,-1.496,0.758,0.20979021,12,"18960","584","18960","584",0,0.538799619,0.711627907,0.333333333,0,32.7,0.919614148
